"model","min_tstat","max_tstat","pval_one_neg","mean_dydx","pval_one_pos","n_defiers_true","pct_defiers_true","n_defiers_estimated","pct_defiers_estimated","estimate","pval_defier"
"Saturated First Stage",-2.00524549457141,1.27239812949079,0.0226043093030549,-0.28108467503875,0.101615849172139,1000,0.5,357,0.1785,-0.282837263674085,0.101615849172139
"Forest",-2.78274463225457,2.7213206980891,0.00269506064809207,0.0970483914678276,0.00325108239376863,1000,0.5,475,0.2375,0.00788899460282778,0.00269506064809207
"Saturated First Stage",-1.7282415896846,1.67256570753358,0.042128366542769,0.00819628016082405,0.0472064112412555,1000,0.5,488,0.244,0.00788899460282778,0.042128366542769
"Forest",-3.1305244549707,6.84282129830191,0.000872472350768838,0.392316679950623,3.88242461346003e-12,1000,0.5,259,0.1295,0.360813929356041,0.000872472350768838
"Saturated First Stage",-0.571446313342494,1.48511132003349,0.283913424586546,0.362202581068543,0.0687571689478818,1000,0.5,134,0.067,0.360813929356041,0.283913424586546
"Forest",-3.33549398796172,1.08823597495762,0.000425739974798894,-0.388961964236771,0.138245473466019,1000,0.5,210,0.105,-0.409154318478303,0.138245473466019
"Saturated First Stage",-1.91912366809131,1.06763614773276,0.0276279622436722,-0.410355601005534,0.142842335675741,1000,0.5,224,0.112,-0.409154318478303,0.142842335675741
"Forest",-4.0174537858781,1.47596325083147,2.94151840440398e-05,-0.325837371380577,0.0699768789621475,1000,0.5,255,0.1275,-0.427045781882579,0.0699768789621475
"Saturated First Stage",-1.34180601851116,0.0701619654806927,0.0899832861072542,-0.427283712711812,0.472032373419622,1000,0.5,3,0.0015,-0.427045781882579,0.472032373419622
"Forest",-2.44077869962886,3.17798835115417,0.00732781630277068,0.146122492813786,0.000741503545060572,1000,0.5,397,0.1985,0.171348848047527,0.00732781630277068
"Saturated First Stage",-1.97875932392879,2.23915082410064,0.0240599508878197,0.170842439127493,0.0125730521404692,1000,0.5,430,0.215,0.171348848047527,0.0240599508878197
"Forest",-3.73919835630016,3.42680304648306,9.23040100634076e-05,-0.126403885184814,0.000305365931990852,1000,0.5,555,0.2775,-0.12620953635488,0.000305365931990852
"Saturated First Stage",-2.42347778057912,1.96336860028241,0.00777554212955474,-0.127106354496786,0.0248016798027761,1000,0.5,476,0.238,-0.12620953635488,0.0248016798027761
"Forest",-4.05452941305324,3.52986774968536,2.51176648223134e-05,0.0324739252820077,0.000207883719738211,1000,0.5,468,0.234,0.042957201144527,2.51176648223134e-05
"Saturated First Stage",-2.11457818892847,2.15967811729724,0.0173576730132029,0.04372677207011,0.0153987981833733,1000,0.5,464,0.232,0.042957201144527,0.0173576730132029
"Forest",-3.80059519527823,3.06723571866469,7.21744748618635e-05,-0.0373568438190143,0.0010802420616242,1000,0.5,523,0.2615,-0.0558546187636892,0.0010802420616242
"Saturated First Stage",-1.54214328527947,1.42843833852308,0.0616791713714519,-0.0555759170248866,0.0765828653937469,1000,0.5,462,0.231,-0.0558546187636892,0.0765828653937469
"Forest",-4.4854465966166,1.79670704833239,3.63806847970037e-06,-0.579093629615102,0.0361910697096044,1000,0.5,216,0.108,-0.50648674329315,0.0361910697096044
"Saturated First Stage",-1.85670949990353,0.767222477399289,0.0318246889204964,-0.506891469841631,0.221474625471268,1000,0.5,127,0.0635,-0.50648674329315,0.221474625471268
"Forest",-2.60030297939256,3.77615259775624,0.00465707428451854,-0.214174380702847,7.96347187336838e-05,1000,0.5,362,0.181,-0.265696551902662,7.96347187336838e-05
"Saturated First Stage",-2.30229658320812,1.59938794949215,0.0107625950579451,-0.265508109351046,0.0548672141006391,1000,0.5,360,0.18,-0.265696551902662,0.0548672141006391
"Forest",-4.91392569575424,3.0909568986695,4.46352970759969e-07,-0.282652035955936,0.000997562961467854,1000,0.5,244,0.122,-0.284194469394559,0.000997562961467854
"Saturated First Stage",-1.67089807308577,0.845064587297231,0.0475289355491314,-0.285504668610778,0.19903738947846,1000,0.5,315,0.1575,-0.284194469394559,0.19903738947846
"Forest",-3.64072982135873,2.16202770631739,0.000135933155098908,-0.199365793209344,0.0153080203287189,1000,0.5,348,0.174,-0.263624646196159,0.0153080203287189
"Saturated First Stage",-1.7209458216905,0.980865141193269,0.0427865480982426,-0.264270003048953,0.163329624788924,1000,0.5,311,0.1555,-0.263624646196159,0.163329624788924
"Forest",-1.76845597780165,5.08693034723621,0.0384923527357393,0.402849772993243,1.81952702662346e-07,1000,0.5,270,0.135,0.333780975351085,0.0384923527357393
"Saturated First Stage",-0.714610121818156,1.71292033750908,0.237509226528749,0.333420299679661,0.0433635980997894,1000,0.5,304,0.152,0.333780975351085,0.237509226528749
"Forest",-2.3411178200273,4.42189062000162,0.00961304937566372,0.537160138873729,4.89204932910478e-06,1000,0.5,183,0.0915,0.508033261552642,0.00961304937566372
"Saturated First Stage",-1.57132573711029,3.0944968737276,0.0582132655359742,0.50670709476457,0.000985735061993725,1000,0.5,315,0.1575,0.508033261552642,0.0582132655359742
"Forest",-3.00971591628118,4.58674382552328,0.00130746071659809,0.288145677592491,2.25106271018612e-06,1000,0.5,280,0.14,0.279871627070152,0.00130746071659809
"Saturated First Stage",-2.84852052493299,3.40684403040672,0.00224162816769188,0.279281728393268,0.000328593348969252,1000,0.5,385,0.1925,0.279871627070152,0.00224162816769188
"Forest",-4.58464778973984,1.1288064959269,2.27376170199131e-06,-0.355273720931693,0.129489735883622,1000,0.5,292,0.146,-0.322137537745744,0.129489735883622
"Saturated First Stage",-2.38587636829616,1.56079493024534,0.00861281357014932,-0.325800123514281,0.0592860720119619,1000,0.5,360,0.18,-0.322137537745744,0.0592860720119619
"Forest",-3.62811864100952,2.16319113511582,0.000142747034726928,-0.107016341034165,0.0152632409066211,1000,0.5,467,0.2335,-0.129057464340071,0.0152632409066211
"Saturated First Stage",-1.6622531379442,1.38341917871748,0.0483892946615425,-0.129935996151554,0.0832681866258848,1000,0.5,391,0.1955,-0.129057464340071,0.0832681866258848
"Forest",-2.96980411140495,2.71512724363642,0.00148994849994918,-0.24362170470551,0.0033125155184633,1000,0.5,316,0.158,-0.229235756479419,0.0033125155184633
"Saturated First Stage",-2.36020232592457,1.91723823664907,0.00922906480466825,-0.228930466628406,0.0276038362241499,1000,0.5,369,0.1845,-0.229235756479419,0.0276038362241499
"Forest",-4.34213524595436,4.25458190467649,7.05523118337018e-06,0.139317142704803,1.04719993542933e-05,1000,0.5,400,0.2,0.156879395878321,7.05523118337018e-06
"Saturated First Stage",-1.87869899727227,2.23141416477785,0.0302896262303351,0.158146464296448,0.0128268537204,1000,0.5,425,0.2125,0.156879395878321,0.0302896262303351
"Forest",-5.23283756365902,0.646467588389694,8.34637121219109e-08,-0.665822434223132,0.258988290504065,1000,0.5,115,0.0575,-0.625836187554915,0.258988290504065
"Saturated First Stage",-2.75251493967019,1.45986039285586,0.00301103489490211,-0.626255028483522,0.0721642232517081,1000,0.5,180,0.09,-0.625836187554915,0.0721642232517081
"Forest",-2.86988265689769,4.15817471175093,0.00205312075930607,0.121126485229704,1.60400317928899e-05,1000,0.5,488,0.244,0.134558153743807,0.00205312075930607
"Saturated First Stage",-2.82516062971047,3.20358866376517,0.00241032943089068,0.136078378013541,0.000678631203268183,1000,0.5,442,0.221,0.134558153743807,0.00241032943089068
"Forest",-1.77721269208399,6.30833901306574,0.0377666259937525,0.494368659191969,1.41022946112053e-10,1000,0.5,224,0.112,0.445365744017234,0.0377666259937525
"Saturated First Stage",-0.621447827470936,1.83618423957109,0.267224038890117,0.445954313095003,0.0331652063926199,1000,0.5,137,0.0685,0.445365744017234,0.267224038890117
"Forest",-2.58768309402123,1.70967476221425,0.0048311914778887,-0.260689418176242,0.0436630160910194,1000,0.5,240,0.12,-0.196134782173486,0.0436630160910194
"Saturated First Stage",-1.0945707795421,0.745295946083949,0.136985476450714,-0.198818171546296,0.22804641564932,1000,0.5,254,0.127,-0.196134782173486,0.22804641564932
"Forest",-3.95775564715534,3.82716681937097,3.78286476309675e-05,-0.157351921070279,6.48133341314057e-05,1000,0.5,417,0.2085,-0.0655227612988413,6.48133341314057e-05
"Saturated First Stage",-2.90680490135886,2.82803968807483,0.00186641313880598,-0.0654531692506864,0.00234169999647976,1000,0.5,489,0.2445,-0.0655227612988413,0.00234169999647976
"Forest",-3.00409113305364,2.59071329499886,0.00133187761263428,0.133007589692506,0.00478886240173709,1000,0.5,332,0.166,0.142239269474621,0.00133187761263428
"Saturated First Stage",-2.07658800467252,2.33412916223392,0.019048551056358,0.139386285870581,0.00979447985706683,1000,0.5,441,0.2205,0.142239269474621,0.019048551056358
"Forest",-2.97093253409728,3.09769185072867,0.00148448497604888,-0.0967837250320936,0.00097517055340303,1000,0.5,444,0.222,-0.0388471441802637,0.00097517055340303
"Saturated First Stage",-1.94195746922533,1.80698962413454,0.0262128107567247,-0.0386075054603889,0.0353819485075664,1000,0.5,484,0.242,-0.0388471441802637,0.0353819485075664
"Forest",-2.23572335086287,2.55013822527616,0.0126849492373171,-0.0140728796496766,0.00538401084010805,1000,0.5,553,0.2765,0.020108564360274,0.0126849492373171
"Saturated First Stage",-1.20655582291669,1.25458645011169,0.113945741322536,0.0201491793728198,0.104814462415283,1000,0.5,486,0.243,0.020108564360274,0.113945741322536
"Forest",-1.70879182861826,2.9435869761781,0.0437447584465583,0.452224307045629,0.00162216323705085,1000,0.5,236,0.118,0.412559026329538,0.0437447584465583
"Saturated First Stage",-0.526301041043341,1.69906129805066,0.299398471215082,0.413355891262565,0.0446538172768649,1000,0.5,143,0.0715,0.412559026329538,0.299398471215082
"Forest",-1.70972267162413,5.46573571654652,0.0436585841459769,0.440900598417517,2.30495371223268e-08,1000,0.5,238,0.119,0.373552080717034,0.0436585841459769
"Saturated First Stage",-1.05696908433953,1.77394098129481,0.145391771120654,0.374439144442922,0.0380364565465089,1000,0.5,225,0.1125,0.373552080717034,0.145391771120654
"Forest",-3.91490295993762,3.00005315323804,4.52202874963413e-05,-0.205908641465788,0.00134966248331733,1000,0.5,405,0.2025,-0.213367185657526,0.00134966248331733
"Saturated First Stage",-2.25691305221741,1.87977213086089,0.0121154195865464,-0.214301895967511,0.0300695701032954,1000,0.5,378,0.189,-0.213367185657526,0.0300695701032954
"Forest",-1.70644283061114,3.0301414857976,0.0439628309454778,0.267062837845857,0.00122219599947877,1000,0.5,302,0.151,0.218419562605633,0.0439628309454778
"Saturated First Stage",-1.10107089661916,1.51687417600863,0.135566717685047,0.217829520325993,0.064649227352312,1000,0.5,314,0.157,0.218419562605633,0.135566717685047
"Forest",-3.99361099936734,5.31860671217444,3.2537296690882e-05,0.0705047806951162,5.22824426378161e-08,1000,0.5,394,0.197,0.0819844145168408,3.2537296690882e-05
"Saturated First Stage",-1.6406984719773,1.88259335218357,0.0505888338851184,0.0816004545383544,0.0298777489933651,1000,0.5,455,0.2275,0.0819844145168408,0.0505888338851184
"Forest",-3.31919029672579,3.61389243004362,0.000451394422517951,-0.0785234026254424,0.000150817123144693,1000,0.5,483,0.2415,-0.0374444383945007,0.000150817123144693
"Saturated First Stage",-0.436374922950922,0.38754658099503,0.331329938284895,-0.0374787612083125,0.349175803588987,1000,0.5,412,0.206,-0.0374444383945007,0.349175803588987
"Forest",-3.78421979216528,0.772664051184152,7.70957583146782e-05,-0.439093356354113,0.21986061353219,1000,0.5,140,0.07,-0.365877507674629,0.21986061353219
"Saturated First Stage",-1.12123007959122,0.396769658119229,0.131230915632629,-0.36680838201499,0.345768663695265,1000,0.5,27,0.0135,-0.365877507674629,0.345768663695265
"Forest",-1.84045692564915,2.99283653511588,0.0328505913007637,0.285758969887663,0.00138198873501567,1000,0.5,374,0.187,0.261488463843098,0.0328505913007637
"Saturated First Stage",-1.3801089589127,1.98617806099182,0.0839323329488212,0.26464795057632,0.0235067780004453,1000,0.5,341,0.1705,0.261488463843098,0.0839323329488212
"Forest",-1.26063606037249,2.64516675398172,0.103720000140642,0.195093173152026,0.00408253341161944,1000,0.5,274,0.137,0.158997163079399,0.103720000140642
"Saturated First Stage",-0.838654501921446,1.26630835789192,0.200932830486645,0.159316190997723,0.10270135291612,1000,0.5,368,0.184,0.158997163079399,0.200932830486645
"Forest",-4.40839852502124,1.47713390260481,5.20688960480744e-06,-0.615428586340174,0.0698198736518395,1000,0.5,258,0.129,-0.592460249492028,0.0698198736518395
"Saturated First Stage",-3.85962286798217,1.80038984573435,6.04605356574723e-05,-0.589961863267258,0.0358995515276788,1000,0.5,384,0.192,-0.592460249492028,0.0358995515276788
"Forest",-3.57277013427158,2.66216736438088,0.000176612401177286,0.240849511898476,0.00388196320910503,1000,0.5,369,0.1845,0.194460714402728,0.000176612401177286
"Saturated First Stage",-2.34980129601749,2.69638540144623,0.00948951660534071,0.194705052061901,0.00350482562211657,1000,0.5,392,0.196,0.194460714402728,0.00948951660534071
"Forest",-4.1738769743285,1.37538089304658,1.49729752964785e-05,-0.310283005662845,0.084506694717276,1000,0.5,334,0.167,-0.302212140069556,0.084506694717276
"Saturated First Stage",-2.34032917624648,1.60869203179751,0.00973228485108061,-0.304697075280107,0.0538418495014686,1000,0.5,334,0.167,-0.302212140069556,0.0538418495014686
"Forest",-2.24124647306261,3.98914308400219,0.0125050570324958,0.902193012449632,3.31562074160223e-05,1000,0.5,109,0.0545,0.883508901468822,0.0125050570324958
"Saturated First Stage",-0.317624277030199,2.74928794630548,0.37541846748781,0.883271192148249,0.00298624468302781,1000,0.5,13,0.0065,0.883508901468822,0.37541846748781
"Forest",-1.82437887573453,3.35510457064194,0.0340474066611022,0.405091457813859,0.000396674944114535,1000,0.5,189,0.0945,0.362707772419297,0.0340474066611022
"Saturated First Stage",-1.66365171020079,2.22969403884809,0.0482492664723631,0.36227789125295,0.0128838809541285,1000,0.5,318,0.159,0.362707772419297,0.0482492664723631
"Forest",-2.89274247363222,1.58791287860074,0.0019094714007848,-0.257701747149109,0.056153020445407,1000,0.5,350,0.175,-0.150480151992496,0.056153020445407
"Saturated First Stage",-1.30048871787715,0.862634085167636,0.0968680846415413,-0.150579495734663,0.194169341843497,1000,0.5,420,0.21,-0.150480151992496,0.194169341843497
"Forest",-3.59356536172651,4.45852017979836,0.000163091888237345,0.19208047997897,4.12637142866784e-06,1000,0.5,388,0.194,0.170575160996669,0.000163091888237345
"Saturated First Stage",-1.47128817517736,1.80305165266523,0.0707654889082109,0.171282421514452,0.0356900515213977,1000,0.5,380,0.19,0.170575160996669,0.0707654889082109
"Forest",-1.56208640250531,5.04427788330606,0.0591338178530101,0.498990191667855,2.2761865330738e-07,1000,0.5,164,0.082,0.472624707794506,0.0591338178530101
"Saturated First Stage",-1.17213379030308,2.12752859594353,0.120712665919325,0.471884527869881,0.0166880939671232,1000,0.5,197,0.0985,0.472624707794506,0.120712665919325
"Forest",-4.06061633376329,1.89289408168162,2.44716713433895e-05,-0.183758270635663,0.0291859782349743,1000,0.5,452,0.226,-0.290948967720027,0.0291859782349743
"Saturated First Stage",-1.5313120823297,0.955782358437934,0.0630058725199535,-0.29083459029594,0.169591101505607,1000,0.5,242,0.121,-0.290948967720027,0.169591101505607
"Forest",-1.5988702624715,5.35558081777457,0.0549247164259858,0.493773277634399,4.26410082886672e-08,1000,0.5,191,0.0955,0.53113046076634,0.0549247164259858
"Saturated First Stage",-0.821577225220089,1.91097004229298,0.205757680700702,0.530617558310528,0.0280042154289234,1000,0.5,96,0.048,0.53113046076634,0.205757680700702
"Forest",-5.15812651612011,3.18990602701426,1.24716530902635e-07,-0.506290605594806,0.000711595316858144,1000,0.5,234,0.117,-0.434845029009056,0.000711595316858144
"Saturated First Stage",-3.10052835021921,2.05074550687722,0.000993192206829003,-0.434875954827514,0.0201458684051052,1000,0.5,317,0.1585,-0.434845029009056,0.0201458684051052
"Forest",-3.45247446604111,2.61454328630806,0.000277735022950795,-0.0451821884324369,0.00446734191417561,1000,0.5,427,0.2135,-0.106346233272844,0.00446734191417561
"Saturated First Stage",-1.52698843737808,1.28569212075775,0.0635416467026609,-0.105491932824652,0.0992752660814178,1000,0.5,397,0.1985,-0.106346233272844,0.0992752660814178
"Forest",-2.57408002230255,5.63968824029464,0.00502535121588473,0.0559819793051549,8.51791617172609e-09,1000,0.5,515,0.2575,0.101138242599091,0.00502535121588473
"Saturated First Stage",-1.98967176735109,2.35569603901704,0.0234509338073368,0.101031004690987,0.00924401945087085,1000,0.5,483,0.2415,0.101138242599091,0.0234509338073368
"Forest",-2.89494663133538,3.21312756574343,0.00189611500261786,0.0138248178150375,0.000656489796480842,1000,0.5,526,0.263,-0.0205561713262225,0.000656489796480842
"Saturated First Stage",-1.4868283594521,1.4851339230655,0.0686892739516845,-0.0244458383030153,0.0687541757243125,1000,0.5,481,0.2405,-0.0205561713262225,0.0687541757243125
"Forest",-1.14945024470095,4.96900090149361,0.125185185982158,0.540570089616638,3.36493785866828e-07,1000,0.5,153,0.0765,0.49913507587257,0.125185185982158
"Saturated First Stage",-1.76448291731593,2.9205167178293,0.038979519201536,0.498627024219317,0.00174725723805209,1000,0.5,255,0.1275,0.49913507587257,0.038979519201536
"Forest",-2.5579793580678,2.70970698152125,0.00526411707593694,0.0308302689231887,0.00336713362266318,1000,0.5,541,0.2705,0.0228287193146978,0.00526411707593694
"Saturated First Stage",-2.10217662440941,2.04707812166909,0.0178949513106309,0.0350112325058982,0.02032520736707,1000,0.5,478,0.239,0.0228287193146978,0.0178949513106309
"Forest",-3.77132935700695,2.33759216225834,8.1190091371157e-05,-0.0847404591088912,0.00970420746046309,1000,0.5,523,0.2615,-0.0854039953454234,0.00970420746046309
"Saturated First Stage",-2.41555386220325,2.34102662584329,0.00794576463225572,-0.088030318529109,0.00961539779625894,1000,0.5,460,0.23,-0.0854039953454234,0.00961539779625894
"Forest",-3.05556041430131,4.7468079870295,0.00112320170326431,0.144917546332527,1.0332597927297e-06,1000,0.5,357,0.1785,0.124881251036807,0.00112320170326431
"Saturated First Stage",-1.35653697574336,1.70944895500231,0.0876188184072863,0.126862701160307,0.0436839096762981,1000,0.5,423,0.2115,0.124881251036807,0.0876188184072863
"Forest",-3.75119094082394,1.5363199486865,8.79983010014831e-05,-0.218754620469116,0.0622299646211965,1000,0.5,462,0.231,-0.200362363639271,0.0622299646211965
"Saturated First Stage",-2.1065847274857,1.56627442171938,0.0177023719444883,-0.196627386828374,0.0586421932107514,1000,0.5,394,0.197,-0.200362363639271,0.0586421932107514
"Forest",-4.18203428471862,2.24058098234557,1.44456194600263e-05,-0.522967051609365,0.0125266148618657,1000,0.5,256,0.128,-0.487736953053558,0.0125266148618657
"Saturated First Stage",-2.58959364038225,0.670444604120196,0.00487499768572376,-0.488125972058699,0.251287204359756,1000,0.5,439,0.2195,-0.487736953053558,0.251287204359756
"Forest",-4.70584837366118,3.7876306029372,1.26406187993928e-06,0.439604953100139,7.60453715599612e-05,1000,0.5,337,0.1685,0.471468083024163,1.26406187993928e-06
"Saturated First Stage",-1.85477576426905,2.87378910563979,0.031962706297653,0.472422988445723,0.0020278984371884,1000,0.5,288,0.144,0.471468083024163,0.031962706297653
"Forest",-2.39391047552447,1.82136075882486,0.00833490851437807,-0.255526329101932,0.0342760180428596,1000,0.5,229,0.1145,-0.221850518299075,0.0342760180428596
"Saturated First Stage",-1.3605933220567,0.792860442585507,0.0869759592258363,-0.221894612988328,0.213929568283473,1000,0.5,266,0.133,-0.221850518299075,0.213929568283473
"Forest",-1.61544442242037,2.46349310228353,0.0531072434235182,0.180455920845615,0.00687952714275126,1000,0.5,278,0.139,0.219056632500429,0.0531072434235182
"Saturated First Stage",-0.990120760260219,1.45304839150736,0.161178512512354,0.218171973838809,0.0731051593003369,1000,0.5,298,0.149,0.219056632500429,0.161178512512354
"Forest",-2.95303021065458,4.00531165920381,0.0015733558291008,0.291075633671548,3.09678830706506e-05,1000,0.5,286,0.143,0.382443895605147,0.0015733558291008
"Saturated First Stage",-1.83249628588412,2.89387832735979,0.033588871481845,0.383509624370086,0.00190257789928437,1000,0.5,356,0.178,0.382443895605147,0.033588871481845
"Forest",-5.23563067574074,1.89000334305501,8.22112220701897e-08,-0.0679839671103657,0.0293787564873811,1000,0.5,467,0.2335,-0.0681965018681399,0.0293787564873811
"Saturated First Stage",-2.43004259175605,2.18300721852964,0.00763695874126081,-0.0713102653263908,0.0145176392146115,1000,0.5,452,0.226,-0.0681965018681399,0.0145176392146115
"Forest",-2.67166931847699,3.87241469503055,0.00377374923678781,-0.0516836226546221,5.38811987935499e-05,1000,0.5,453,0.2265,-0.0631217146400312,5.38811987935499e-05
"Saturated First Stage",-1.2816138871521,1.18309500742017,0.100139102274213,-0.0606106505688508,0.118385748143192,1000,0.5,442,0.221,-0.0631217146400312,0.118385748143192
"Forest",-0.812362101181856,4.94456681357693,0.208291943046092,0.713914143821008,3.81566829098048e-07,1000,0.5,53,0.0265,0.69170538402223,0.208291943046092
"Saturated First Stage",-0.936226984913984,2.37936769424497,0.174692325257083,0.693056366437247,0.00867118369178111,1000,0.5,79,0.0395,0.69170538402223,0.174692325257083
"Forest",-2.80055408171378,1.76291436320911,0.00255074792404853,-0.222216675089079,0.0389574670887244,1000,0.5,304,0.152,-0.249296790047574,0.0389574670887244
"Saturated First Stage",-1.64067918204013,1.1120753058571,0.050590837456809,-0.24672028957561,0.133052886598174,1000,0.5,308,0.154,-0.249296790047574,0.133052886598174
"Forest",-3.67216229099125,5.4257749126302,0.000120253430899305,-0.00817490671855458,2.88518198649368e-08,1000,0.5,454,0.227,-0.0250997119031189,2.88518198649368e-08
"Saturated First Stage",-1.67827999465998,1.62626209876293,0.0468040267455271,-0.0251997730008637,0.0519469554248098,1000,0.5,477,0.2385,-0.0250997119031189,0.0519469554248098
"Forest",-3.91943449764713,1.6405823024119,4.43784893914411e-05,-0.242870472722833,0.0504420755773619,1000,0.5,333,0.1665,-0.185190050874054,0.0504420755773619
"Saturated First Stage",-1.96269381478495,1.56854982669091,0.0249807386685823,-0.184819807690652,0.0583764355822102,1000,0.5,387,0.1935,-0.185190050874054,0.0583764355822102
"Forest",-2.95006364102678,3.31296698330148,0.00158854239513668,0.411493155743559,0.000461559383144139,1000,0.5,250,0.125,0.430140103713136,0.00158854239513668
"Saturated First Stage",-2.54820139221391,3.55555183335015,0.00548903964497367,0.429670146393676,0.000188593285115592,1000,0.5,352,0.176,0.430140103713136,0.00548903964497367
"Forest",-2.19984839375922,3.50582237361763,0.0139088265801428,0.426335811532742,0.000227599444671191,1000,0.5,289,0.1445,0.285001738589489,0.0139088265801428
"Saturated First Stage",-2.30047093123486,2.90980207612199,0.0108143597931346,0.285307437072258,0.00180828852586463,1000,0.5,390,0.195,0.285001738589489,0.0108143597931346
"Forest",-1.26557821449286,6.41381922383851,0.102832064890034,0.594143952950806,7.09592424928757e-11,1000,0.5,127,0.0635,0.638380124817895,0.102832064890034
"Saturated First Stage",-1.22021620687618,2.75689392597556,0.111336750215311,0.637566702429665,0.00291766389136652,1000,0.5,174,0.087,0.638380124817895,0.111336750215311
"Forest",-3.81139060225751,2.59296064923611,6.90936048762592e-05,-0.00648702959304115,0.00475768286101176,1000,0.5,538,0.269,-0.02762835337519,0.00475768286101176
"Saturated First Stage",-1.99092928605002,1.81933117271089,0.0233815944823245,-0.0265895368685486,0.0344304601496616,1000,0.5,493,0.2465,-0.02762835337519,0.0344304601496616
"Forest",-1.68454846512416,3.40271519060931,0.0460378606806838,0.27802418757602,0.000333598955640205,1000,0.5,263,0.1315,0.286627788216567,0.0460378606806838
"Saturated First Stage",-0.388769394626489,1.06350066198054,0.348765169245712,0.286431274787749,0.143777482571284,1000,0.5,105,0.0525,0.286627788216567,0.348765169245712
"Forest",-2.47101164204894,3.4484334413831,0.00673657162271627,-0.0157222363221998,0.000281924207978012,1000,0.5,511,0.2555,-0.0746623579676971,0.000281924207978012
"Saturated First Stage",-0.808495512905146,0.688723874105359,0.209499813302759,-0.0752354014307842,0.245498524654451,1000,0.5,384,0.192,-0.0746623579676971,0.245498524654451
"Forest",-1.55256254031445,4.56691045567031,0.0602638403682398,0.416778962457735,2.47482660695486e-06,1000,0.5,193,0.0965,0.427559486169352,0.0602638403682398
"Saturated First Stage",-1.7054693642228,2.53738062917537,0.0442103049568368,0.427026167308789,0.00558427247776059,1000,0.5,277,0.1385,0.427559486169352,0.0442103049568368
"Forest",-4.12230735045258,3.97507864277914,1.87548136473009e-05,-0.134537265719404,3.51780018358643e-05,1000,0.5,425,0.2125,-0.13887762795328,3.51780018358643e-05
"Saturated First Stage",-2.83665883606876,2.62957142489232,0.00232590399804491,-0.138942942651977,0.00427462853702725,1000,0.5,431,0.2155,-0.13887762795328,0.00427462853702725
"Forest",-3.39187873294985,1.52403102662634,0.000347075775455082,-0.304379180831349,0.063750480402461,1000,0.5,276,0.138,-0.401741883714025,0.063750480402461
"Saturated First Stage",-2.43372173069312,1.56580494679357,0.00756024816560505,-0.399845849265663,0.0586971439000496,1000,0.5,291,0.1455,-0.401741883714025,0.0586971439000496
"Forest",-5.87398124915578,1.08816732714285,2.12725758174122e-09,-0.482075890104371,0.138260622842131,1000,0.5,186,0.093,-0.454939044809992,0.138260622842131
"Saturated First Stage",-1.83082163144218,0.802022770760958,0.0337138108394355,-0.454181703137955,0.211269893245211,1000,0.5,137,0.0685,-0.454939044809992,0.211269893245211
"Forest",-3.40344416710871,3.38075837037314,0.000332710057345818,0.20574741250189,0.0003614303963704,1000,0.5,345,0.1725,0.20489039391051,0.000332710057345818
"Saturated First Stage",-1.14980710415613,1.59916538164865,0.12525050420132,0.205866089032347,0.0548919300933735,1000,0.5,352,0.176,0.20489039391051,0.12525050420132
"Forest",-5.10659007042807,2.31111548512304,1.64012144941302e-07,-0.252808117035822,0.0104132384411039,1000,0.5,379,0.1895,-0.202131590466046,0.0104132384411039
"Saturated First Stage",-2.42177187076517,2.06262354619517,0.00781191476782854,-0.203508954134573,0.0195742044245272,1000,0.5,401,0.2005,-0.202131590466046,0.0195742044245272
"Forest",-2.27869868287203,3.17944443463734,0.0113424915518347,0.194017171260653,0.000737788284243095,1000,0.5,339,0.1695,0.197935027992538,0.0113424915518347
"Saturated First Stage",-1.03254190665864,1.45954896708996,0.151035247584157,0.198044994774017,0.0722070367568324,1000,0.5,325,0.1625,0.197935027992538,0.151035247584157
"Forest",-2.58194299011613,4.79610159818122,0.00491229063973385,0.291792347760359,8.08916238108209e-07,1000,0.5,340,0.17,0.319925460470378,0.00491229063973385
"Saturated First Stage",-1.31813947338862,1.92756621783257,0.0938809299181294,0.322627304136387,0.0269545521079132,1000,0.5,303,0.1515,0.319925460470378,0.0938809299181294
"Forest",-2.97521096746877,3.03833793175061,0.00146393557457854,0.274806862388789,0.00118943512170646,1000,0.5,273,0.1365,0.180404161432904,0.00146393557457854
"Saturated First Stage",-0.817956042717657,1.25967727600195,0.206789553527732,0.178214059637255,0.103892903059876,1000,0.5,305,0.1525,0.180404161432904,0.206789553527732
"Forest",-2.85744464890103,1.17340552402852,0.00213533556033087,-0.276261609219009,0.120316611527486,1000,0.5,199,0.0995,-0.229000142015247,0.120316611527486
"Saturated First Stage",-0.974319199690757,0.44117552049904,0.165068037851471,-0.229331702987289,0.32954296685334,1000,0.5,174,0.087,-0.229000142015247,0.32954296685334
"Forest",-1.08782508785507,5.39791529419023,0.138336165972643,0.589121098855515,3.37098411715395e-08,1000,0.5,143,0.0715,0.578094194016685,0.138336165972643
"Saturated First Stage",-1.05089160484673,2.43987086617875,0.14678241274015,0.577404767101203,0.007346256447204,1000,0.5,177,0.0885,0.578094194016685,0.14678241274015
"Forest",-3.67286648404029,3.17377551946853,0.000119922407661919,-0.00760341034696307,0.000752350077764975,1000,0.5,481,0.2405,-0.0367387979950819,0.000752350077764975
