"model","min_tstat","max_tstat","pval_one_neg","mean_dydx","pval_one_pos","n_defiers_true","pct_defiers_true","n_defiers_estimated","pct_defiers_estimated","first_stage_sign","pval_defier","N"
"Forest",-5.08648381481228,12.850307929496,1.8238141655649e-07,1.10045633544552,4.28342755998421e-38,1981,0.1981,1541,0.1541,1,1.8238141655649e-07,"Large"
"Saturated First Stage",0.17568100398065,10.9436843472372,0.569725939754303,1.11021958065464,3.56222654172815e-28,1981,0.1981,0,0,1,0.569725939754303,"Large"
"Forest",-5.12112368536653,14.2207762834806,1.51860172135446e-07,1.17731496572206,3.40466827992155e-46,2572,0.2572,1991,0.1991,1,1.51860172135446e-07,"Large"
"Saturated First Stage",-0.586049840006303,11.9043811895992,0.278927631244677,1.14290958587255,5.6146608570023e-33,2572,0.2572,4377,0.4377,1,0.278927631244677,"Large"
"Forest",-6.23622829176515,13.9197503828372,2.2412340777618e-10,0.95910742867392,2.4028977198845e-44,2192,0.2192,2448,0.2448,1,2.2412340777618e-10,"Large"
"Saturated First Stage",-2.07314470225425,11.5885425966119,0.0190921943409589,0.981804966693083,2.35539900072088e-31,2192,0.2192,3517,0.3517,1,0.0190921943409589,"Large"
"Forest",-4.81449605230686,12.8901784249594,7.37859104362316e-07,1.11206839127331,2.55626954625292e-38,2190,0.219,1909,0.1909,1,7.37859104362316e-07,"Large"
"Saturated First Stage",0.0138551012732142,11.3796265684481,0.50552707052469,1.12734579175812,2.6412721311479e-30,2190,0.219,0,0,1,0.50552707052469,"Large"
"Forest",-5.43960326215241,16.7465078813416,2.66996756804367e-08,1.08913689798955,3.00246899934361e-63,2187,0.2187,1945,0.1945,1,2.66996756804367e-08,"Large"
"Saturated First Stage",-1.27741950857232,13.3027499990859,0.100741933367855,1.09563451473901,1.11554428586245e-40,2187,0.2187,1994,0.1994,1,0.100741933367855,"Large"
"Forest",-5.37881913313148,12.0446961053609,3.74879918594922e-08,1.00539361287205,1.0341862916673e-33,1898,0.1898,2332,0.2332,1,3.74879918594922e-08,"Large"
"Saturated First Stage",-0.3079980623264,9.60255281470262,0.379045113987179,1.00775563631449,3.89942356017825e-22,1898,0.1898,4374,0.4374,1,0.379045113987179,"Large"
"Forest",-4.67487385834834,12.9628660672178,1.47067176370067e-06,0.986227329411725,9.93414563728081e-39,970,0.097,1959,0.1959,1,1.47067176370067e-06,"Large"
"Saturated First Stage",0.219444190593056,9.19306040729189,0.586845733482433,1.02354933378402,1.90910237611365e-20,970,0.097,0,0,1,0.586845733482433,"Large"
"Forest",-7.98872343412151,11.4192999511712,6.81715890102227e-16,0.852672195519246,1.67460400878748e-30,1328,0.1328,1718,0.1718,1,6.81715890102227e-16,"Large"
"Saturated First Stage",-1.11136739385429,10.6340533356927,0.133218493622772,0.87302804066161,1.03459670672198e-26,1328,0.1328,1625,0.1625,1,0.133218493622772,"Large"
"Forest",-4.85789371881961,12.3168258182162,5.93205297928688e-07,0.95129332724443,3.67659775388888e-35,1957,0.1957,2501,0.2501,1,5.93205297928688e-07,"Large"
"Saturated First Stage",-0.363591836127324,9.1521758735827,0.358085258860457,0.957163632280312,2.78990759866665e-20,1957,0.1957,1995,0.1995,1,0.358085258860457,"Large"
"Forest",-4.36886912222536,12.0483111505653,6.2445790804992e-06,0.90081324700739,9.89822326660828e-34,1822,0.1822,1899,0.1899,1,6.2445790804992e-06,"Large"
"Saturated First Stage",-0.825905112890562,9.82948734163971,0.204438821483025,0.912985256219862,4.20227577882149e-23,1822,0.1822,2037,0.2037,1,0.204438821483025,"Large"
"Forest",-5.9075913282866,12.1873067923267,1.7357294301868e-09,0.905114485153469,1.81613991231272e-34,1461,0.1461,2194,0.2194,1,1.7357294301868e-09,"Large"
"Saturated First Stage",-0.312906948320938,9.68375707712744,0.377178945120257,0.893633156385319,1.76740888108295e-22,1461,0.1461,1157,0.1157,1,0.377178945120257,"Large"
"Forest",-6.62188969536999,13.6977659960287,1.77317829645874e-11,0.909851247179164,5.23481033173429e-43,1343,0.1343,1279,0.1279,1,1.77317829645874e-11,"Large"
"Saturated First Stage",0.632691664772308,9.53583466581159,0.736525252516878,0.930766239801054,7.43423185082212e-22,1343,0.1343,0,0,1,0.736525252516878,"Large"
"Forest",-13.1635209964118,16.0560686814873,7.11484291883867e-40,1.06336225729659,2.59191534908138e-58,2581,0.2581,2255,0.2255,1,7.11484291883867e-40,"Large"
"Saturated First Stage",-1.93671510790433,12.9351369673842,0.0264041704266982,1.0577017014953,1.4255725702425e-38,2581,0.2581,3482,0.3482,1,0.0264041704266982,"Large"
"Forest",-6.83394799048888,13.6503721509781,4.1304492513396e-12,1.15560613688946,1.00425109032234e-42,1885,0.1885,1917,0.1917,1,4.1304492513396e-12,"Large"
"Saturated First Stage",-0.752674784015988,11.7715373067029,0.225831550628948,1.13585789278825,2.73590918757483e-32,1885,0.1885,1996,0.1996,1,0.225831550628948,"Large"
"Forest",-6.12378889129767,16.5650254359581,4.56879740621531e-10,1.07575231128013,6.23636899318634e-62,2364,0.2364,2060,0.206,1,4.56879740621531e-10,"Large"
"Saturated First Stage",-1.93165137524194,10.7934505278227,0.0267153994593045,1.03326512231642,1.84822434302195e-27,2364,0.2364,3581,0.3581,1,0.0267153994593045,"Large"
"Forest",-3.07475266001308,12.7638928630677,0.00105338595420908,1.0669689246617,1.30416428837056e-37,1104,0.1104,893,0.0893,1,0.00105338595420908,"Large"
"Saturated First Stage",1.49885614953586,7.77626678340977,0.93302872403097,1.05593163889495,3.73480481572787e-15,1104,0.1104,0,0,1,0.93302872403097,"Large"
"Forest",-5.66886473692409,11.8753461923024,7.18733951245507e-09,0.979035294070042,7.94872833517561e-33,1903,0.1903,1630,0.163,1,7.18733951245507e-09,"Large"
"Saturated First Stage",-0.121118139465025,9.85849980083748,0.45179994881029,0.994945605473692,3.14916850079447e-23,1903,0.1903,1082,0.1082,1,0.45179994881029,"Large"
"Forest",-6.85091903965383,14.8831824400605,3.66885185693296e-12,1.02624932440261,2.11924486469723e-50,2307,0.2307,2397,0.2397,1,3.66885185693296e-12,"Large"
"Saturated First Stage",-1.17620766199286,11.3562467301468,0.119769965348359,1.06343417426158,3.45239148266729e-30,2307,0.2307,2684,0.2684,1,0.119769965348359,"Large"
"Forest",-4.02151303445243,13.5535737617245,2.89127537739012e-05,1.06919987335231,3.77323509072691e-42,1404,0.1404,1293,0.1293,1,2.89127537739012e-05,"Large"
"Saturated First Stage",0.666248669546777,9.0466969573705,0.747366223183408,1.08934903055678,7.36791411702226e-20,1404,0.1404,0,0,1,0.747366223183408,"Large"
"Forest",-5.1272497513056,10.5136503114935,1.47002693378332e-07,0.855341601770905,3.73716488722903e-26,1210,0.121,1603,0.1603,1,1.47002693378332e-07,"Large"
"Saturated First Stage",0.438087148070103,8.54897386694635,0.669333708767834,0.868307316856078,6.20938145049435e-18,1210,0.121,0,0,1,0.669333708767834,"Large"
"Forest",-7.46390630413653,14.5181692051293,4.19971701247261e-14,0.942664063589787,4.64800053643569e-48,2349,0.2349,2497,0.2497,1,4.19971701247261e-14,"Large"
"Saturated First Stage",-1.41045755487935,10.0671685649999,0.0792178782894531,0.978691917163097,3.85838251725839e-24,2349,0.2349,3311,0.3311,1,0.0792178782894531,"Large"
"Forest",-4.28600350290831,13.5940615836962,9.09580599440714e-06,1.07986566649623,2.17147612221137e-42,943,0.0943,970,0.097,1,9.09580599440714e-06,"Large"
"Saturated First Stage",0.721267300986545,10.2566790653753,0.76461902491789,1.05657408533173,5.52198376461195e-25,943,0.0943,0,0,1,0.76461902491789,"Large"
"Forest",-4.56827844952771,14.0893877601161,2.45873240048151e-06,1.01955275632223,2.20685728840256e-45,1665,0.1665,1666,0.1666,1,2.45873240048151e-06,"Large"
"Saturated First Stage",-0.00552041101908276,8.27794693877557,0.497797740938595,0.957108406669484,6.26585206732242e-17,1665,0.1665,510,0.051,1,0.497797740938595,"Large"
"Forest",-4.36019772914069,14.8335603706112,6.49724850639901e-06,1.15668587742801,4.44452521269948e-50,1960,0.196,1324,0.1324,1,6.49724850639901e-06,"Large"
"Saturated First Stage",-0.00776394968646145,10.8861617778408,0.496902740837614,1.14435876158914,6.70883506943486e-28,1960,0.196,1036,0.1036,1,0.496902740837614,"Large"
"Forest",-7.64563373331772,14.9185583392463,1.03959363960762e-14,0.841597747528516,1.24804081701928e-50,2396,0.2396,2936,0.2936,1,1.03959363960762e-14,"Large"
"Saturated First Stage",-3.64165966326763,10.7821687961646,0.000136128096962267,0.772598713363135,2.08957161693853e-27,2396,0.2396,4521,0.4521,1,0.000136128096962267,"Large"
"Forest",-5.54060442283268,14.9757266566152,1.50714715375307e-08,1.02341486097125,5.29025196617396e-51,2344,0.2344,2491,0.2491,1,1.50714715375307e-08,"Large"
"Saturated First Stage",-0.98082614313649,11.1569955478074,0.16335111787936,1.00696126847048,3.30954067537314e-29,2344,0.2344,3871,0.3871,1,0.16335111787936,"Large"
"Forest",-5.92282480710658,12.6155861931349,1.58228963960887e-09,0.900692823499753,8.66318006397473e-37,2474,0.2474,2516,0.2516,1,1.58228963960887e-09,"Large"
"Saturated First Stage",-1.80706459083331,9.87321280030597,0.0353911406900454,0.875105522702114,2.71969565947442e-23,2474,0.2474,4115,0.4115,1,0.0353911406900454,"Large"
"Forest",-6.55655245840242,13.5507430817712,2.75329771994213e-11,1.05013753487243,3.92160586325386e-42,2207,0.2207,2056,0.2056,1,2.75329771994213e-11,"Large"
"Saturated First Stage",-2.60691589386689,12.2015325123861,0.00457487701568008,1.03812468574102,1.52514201739271e-34,2207,0.2207,3519,0.3519,1,0.00457487701568008,"Large"
"Forest",-7.94037274819727,12.3984648266843,1.00787280294977e-15,0.962788506040393,1.33189045624218e-35,2341,0.2341,2876,0.2876,1,1.00787280294977e-15,"Large"
"Saturated First Stage",-2.04174903761309,11.6985722130407,0.0206013217813704,0.960453954469245,6.48079839999771e-32,2341,0.2341,4267,0.4267,1,0.0206013217813704,"Large"
"Forest",-6.27026144473416,13.8589320571709,1.80221189689987e-10,0.975853946871621,5.61665556033909e-44,2200,0.22,2505,0.2505,1,1.80221189689987e-10,"Large"
"Saturated First Stage",-1.3823108984496,11.7478792177191,0.0834535819476673,0.987533276531431,3.62067230771891e-32,2200,0.22,2953,0.2953,1,0.0834535819476673,"Large"
"Forest",-1.37320765539416,8.64994793320347,0.0848439002405885,0.956614640131013,2.57614662303088e-18,99,0.0099,215,0.0215,1,0.0848439002405885,"Large"
"Saturated First Stage",1.77401568175658,5.17765237990247,0.961954495242566,0.947891807667014,1.12347700605009e-07,99,0.0099,0,0,1,0.961954495242566,"Large"
"Forest",-5.5225778939582,12.1827253451068,1.67030809085431e-08,1.02653508990942,1.92112205221564e-34,1368,0.1368,1331,0.1331,1,1.67030809085431e-08,"Large"
"Saturated First Stage",0.182820009642927,8.96875911706618,0.57252852119492,0.967686302161416,1.49936785989967e-19,1368,0.1368,0,0,1,0.57252852119492,"Large"
"Forest",-5.98579460995484,12.2132978802982,1.07667981600471e-09,0.959979003115598,1.31984134125864e-34,2054,0.2054,2505,0.2505,1,1.07667981600471e-09,"Large"
"Saturated First Stage",-2.03679076559524,11.2348471723858,0.0208486622877682,0.980790476755821,1.37484625987094e-29,2054,0.2054,3163,0.3163,1,0.0208486622877682,"Large"
"Forest",-4.05454772948555,15.7002246135287,2.51156969088401e-05,1.03437422986922,7.53537575576262e-56,1777,0.1777,1930,0.193,1,2.51156969088401e-05,"Large"
"Saturated First Stage",-0.721284598915007,9.8905909474816,0.235375655022908,1.13040350791971,2.28660127576584e-23,1777,0.1777,1343,0.1343,1,0.235375655022908,"Large"
"Forest",-5.32640985489554,10.0798652246785,5.00864795601971e-08,0.872842600370122,3.39095414996471e-24,1127,0.1127,1504,0.1504,1,5.00864795601971e-08,"Large"
"Saturated First Stage",0.498212826976068,8.30642056274764,0.690827494928804,0.865715987839311,4.93161031522432e-17,1127,0.1127,0,0,1,0.690827494928804,"Large"
"Forest",-8.83784498556565,13.437707557367,4.87912710210057e-19,0.895638138128463,1.81762377166508e-41,1809,0.1809,2269,0.2269,1,4.87912710210057e-19,"Large"
"Saturated First Stage",-2.21554177016177,11.3306159115683,0.0133726809646179,0.885230783487549,4.62758117036813e-30,1809,0.1809,2929,0.2929,1,0.0133726809646179,"Large"
"Forest",-5.91771483728633,15.0480070504948,1.63222655234386e-09,0.952251067699523,1.77896039669536e-51,2246,0.2246,2081,0.2081,1,1.63222655234386e-09,"Large"
"Saturated First Stage",-0.768860686142791,10.8251028146444,0.220997097036334,0.959944380841027,1.30892591514006e-27,2246,0.2246,3256,0.3256,1,0.220997097036334,"Large"
"Forest",-8.51898665855477,13.8824808209544,8.04776911540266e-18,0.810484278635443,4.0447424359308e-44,1713,0.1713,2386,0.2386,1,8.04776911540266e-18,"Large"
"Saturated First Stage",-1.84338923827598,10.3184704988914,0.032650900986678,0.812851541547622,2.9070977246348e-25,1713,0.1713,4287,0.4287,1,0.032650900986678,"Large"
"Forest",-5.19189628267013,17.1334407756365,1.04081480722343e-07,1.12781191258359,4.17816042265646e-66,2513,0.2513,2272,0.2272,1,1.04081480722343e-07,"Large"
"Saturated First Stage",-2.26688956373716,12.6182814560757,0.011709127424626,1.13486606380143,8.37176634082633e-37,2513,0.2513,2298,0.2298,1,0.011709127424626,"Large"
"Forest",-4.42851647000707,11.3007303252575,4.74417371498416e-06,1.03689659520812,6.50656185482782e-30,948,0.0948,1424,0.1424,1,4.74417371498416e-06,"Large"
"Saturated First Stage",1.22265999977486,8.3149599019157,0.889256507744979,1.0520587450591,4.58916485446139e-17,948,0.0948,0,0,1,0.889256507744979,"Large"
"Forest",-7.13807422394671,15.9302636303769,4.73237617628145e-13,1.21094228782632,1.95353194497175e-57,2434,0.2434,2031,0.2031,1,4.73237617628145e-13,"Large"
"Saturated First Stage",-1.97714315942054,10.3733847774967,0.0240264496112705,1.2006080048525,1.63853589481151e-25,2434,0.2434,687,0.0687,1,0.0240264496112705,"Large"
"Forest",-3.53176101165206,11.928888029411,0.000206401123727224,0.874662775281352,4.18419194259482e-33,288,0.0288,1113,0.1113,1,0.000206401123727224,"Large"
"Saturated First Stage",1.60734391755417,7.01090847971244,0.945994726148094,0.887672161628376,1.18387793257347e-12,288,0.0288,0,0,1,0.945994726148094,"Large"
"Forest",-7.24571896073406,15.6862207952656,2.15075617413187e-13,0.993142194756777,9.39576430602908e-56,2157,0.2157,2508,0.2508,1,2.15075617413187e-13,"Large"
"Saturated First Stage",-3.1690657972813,11.9427270760755,0.000766954912664757,0.984602130340995,3.54305617447328e-33,2157,0.2157,2334,0.2334,1,0.000766954912664757,"Large"
"Forest",-2.9353528716359,11.5895826192973,0.00166584283963378,1.17822856640456,2.32697420600137e-31,865,0.0865,1062,0.1062,1,0.00166584283963378,"Large"
"Saturated First Stage",1.72391258652254,10.1733212955119,0.957622718672562,1.16369568491568,1.30429502392241e-24,865,0.0865,0,0,1,0.957622718672562,"Large"
"Forest",-7.76058658559042,17.7998029199644,4.22687326513361e-15,1.00495980735679,3.54589989739272e-71,2819,0.2819,2929,0.2929,1,4.22687326513361e-15,"Large"
"Saturated First Stage",-4.14915979391852,15.1082175244995,1.68231485209809e-05,0.973757399588417,7.14773190450615e-52,2819,0.2819,4068,0.4068,1,1.68231485209809e-05,"Large"
"Forest",-4.03323314449376,11.2453348070314,2.75073241695564e-05,1.04902082814944,1.22084239478583e-29,1250,0.125,1433,0.1433,1,2.75073241695564e-05,"Large"
"Saturated First Stage",-0.630744988949198,9.20990202256434,0.264110853236065,1.02746674567009,1.63211371428712e-20,1250,0.125,284,0.0284,1,0.264110853236065,"Large"
"Forest",-3.75206539738864,15.5909466652084,8.76918484832782e-05,1.03967727121492,4.19406228357635e-55,1577,0.1577,1509,0.1509,1,8.76918484832782e-05,"Large"
"Saturated First Stage",-0.060708294756561,10.062205975033,0.475796369993573,1.0244995448059,4.05795339885525e-24,1577,0.1577,1157,0.1157,1,0.475796369993573,"Large"
"Forest",-3.97906460929342,11.345422640786,3.45934693868501e-05,1.08980647585734,3.90738736882296e-30,870,0.087,742,0.0742,1,3.45934693868501e-05,"Large"
"Saturated First Stage",1.7162332690232,9.44979673394193,0.956924820834987,1.11975010322745,1.69744656989013e-21,870,0.087,0,0,1,0.956924820834987,"Large"
"Forest",-6.42292033761009,15.5368996453037,6.68422311338334e-11,1.04790050782824,9.7600540421006e-55,2010,0.201,2294,0.2294,1,6.68422311338334e-11,"Large"
"Saturated First Stage",-0.57371222404812,12.4259537824232,0.28308773506271,1.07847163290016,9.44796087078175e-36,2010,0.201,3773,0.3773,1,0.28308773506271,"Large"
"Forest",-5.69049369831275,13.4352358293999,6.3336293653305e-09,1.05793625707191,1.8793449850505e-41,2105,0.2105,1744,0.1744,1,6.3336293653305e-09,"Large"
"Saturated First Stage",-0.831681059872188,9.57936505237763,0.202804436350172,1.04359098657425,4.88216791497643e-22,2105,0.2105,1547,0.1547,1,0.202804436350172,"Large"
"Forest",-5.71289430193544,14.5656330973726,5.55353362136006e-09,0.962172190223212,2.32329892728018e-48,1781,0.1781,2353,0.2353,1,5.55353362136006e-09,"Large"
"Saturated First Stage",-1.85309142233559,10.1169620943339,0.0319493615857484,0.94852843879962,2.32306402936491e-24,1781,0.1781,2564,0.2564,1,0.0319493615857484,"Large"
"Forest",-8.98881970946263,16.2622872263806,1.24949792298197e-19,0.794034130304629,9.13925802642906e-60,2291,0.2291,3193,0.3193,1,1.24949792298197e-19,"Large"
"Saturated First Stage",-5.77093908085018,12.6751705886692,4.05890134259299e-09,0.816634957317405,4.05909423454292e-37,2291,0.2291,3559,0.3559,1,4.05890134259299e-09,"Large"
"Forest",-5.9567734801294,11.1524919726973,1.2863321789991e-09,0.932899842600644,3.48143000569169e-29,1817,0.1817,1603,0.1603,1,1.2863321789991e-09,"Large"
"Saturated First Stage",-0.290203261445466,9.43335469987797,0.385833382316566,0.959866194034331,1.98589207327936e-21,1817,0.1817,1583,0.1583,1,0.385833382316566,"Large"
"Forest",-4.33747983090668,13.1161185035859,7.20628776245005e-06,1.01196650116435,1.33112598986485e-39,1362,0.1362,1607,0.1607,1,7.20628776245005e-06,"Large"
"Saturated First Stage",-1.97462548442037,11.326948332058,0.0241690797575077,0.977412148231034,4.82544228721797e-30,1362,0.1362,2075,0.2075,1,0.0241690797575077,"Large"
"Forest",-6.6608682985559,14.0168274429154,1.36107248993205e-11,0.942225945687064,6.1495548600523e-45,1628,0.1628,1531,0.1531,1,1.36107248993205e-11,"Large"
"Saturated First Stage",-0.456105610072408,8.96146792426521,0.324161975428538,0.923722465673516,1.60192201266156e-19,1628,0.1628,1697,0.1697,1,0.324161975428538,"Large"
"Forest",-3.84537165445095,10.0558742899561,6.01849280665051e-05,1.02075924544851,4.32748705204894e-24,786,0.0786,891,0.0891,1,6.01849280665051e-05,"Large"
"Saturated First Stage",1.33596135297209,8.18495626044283,0.909203831311596,1.01996981991403,1.36201285155691e-16,786,0.0786,0,0,1,0.909203831311596,"Large"
"Forest",-5.26702503474787,14.7977469499726,6.93261524160066e-08,0.937799045727401,7.57359622048088e-50,1404,0.1404,1414,0.1414,1,6.93261524160066e-08,"Large"
"Saturated First Stage",-1.40826159580032,9.7610122733355,0.0795423709497311,0.92176477519933,8.2747494025008e-23,1404,0.1404,803,0.0803,1,0.0795423709497311,"Large"
"Forest",-6.49832416938017,16.6044022127326,4.06098235620207e-11,0.917497866944054,3.23810480801742e-62,2817,0.2817,3371,0.3371,1,4.06098235620207e-11,"Large"
"Saturated First Stage",-3.31384863574096,12.7736529288348,0.000461743253599015,0.91141224407448,1.15048444659879e-37,2817,0.2817,3770,0.377,1,0.000461743253599015,"Large"
"Forest",-3.83320936159228,14.3535561791757,6.3241108901592e-05,1.04119280303048,5.0605711839152e-47,1996,0.1996,1838,0.1838,1,6.3241108901592e-05,"Large"
"Saturated First Stage",-0.284195916260816,9.59948624888545,0.388133067461444,1.03502301337662,4.017194261297e-22,1996,0.1996,856,0.0856,1,0.388133067461444,"Large"
"Forest",-3.49013790850573,13.7593905340286,0.000241385672576155,0.980893969154887,2.23640787498906e-43,1310,0.131,1408,0.1408,1,0.000241385672576155,"Large"
"Saturated First Stage",0.201913634002319,8.29213467930272,0.58000582276109,0.964708226910337,5.56169393813099e-17,1310,0.131,0,0,1,0.58000582276109,"Large"
"Forest",-5.67460654457215,14.3600830152417,6.95038892876349e-09,0.971987267915111,4.6058371435876e-47,2154,0.2154,2314,0.2314,1,6.95038892876349e-09,"Large"
"Saturated First Stage",-0.730196561093707,9.92763647258285,0.232643583279436,0.966171725597364,1.57824305617323e-23,2154,0.2154,2157,0.2157,1,0.232643583279436,"Large"
"Forest",-4.86546005155948,17.4198953427291,5.70954375726116e-07,1.11174065512163,2.91418229194753e-68,1916,0.1916,2137,0.2137,1,5.70954375726116e-07,"Large"
"Saturated First Stage",-1.86700249348233,14.0453538441109,0.0309652536683107,1.1629444566983,4.11282541098151e-45,1916,0.1916,1476,0.1476,1,0.0309652536683107,"Large"
"Forest",-6.50992597628909,14.9161361985454,3.75939235056306e-11,1.02330078050333,1.29416776037368e-50,2703,0.2703,2977,0.2977,1,3.75939235056306e-11,"Large"
"Saturated First Stage",-2.51306186102428,12.1519699886428,0.00599222367396564,1.05626604983404,2.7999881381922e-34,2703,0.2703,3752,0.3752,1,0.00599222367396564,"Large"
"Forest",-3.7391320465438,12.390268687308,9.23283586934663e-05,0.986829566762137,1.47526586903756e-35,1481,0.1481,1462,0.1462,1,9.23283586934663e-05,"Large"
"Saturated First Stage",0.72562151741081,8.89743476036133,0.765956088011949,1.02460517424981,2.85761309253965e-19,1481,0.1481,0,0,1,0.765956088011949,"Large"
"Forest",-5.84487198767981,12.4496243917035,2.53478983272355e-09,0.983674580511256,7.02524166652067e-36,1733,0.1733,2444,0.2444,1,2.53478983272355e-09,"Large"
"Saturated First Stage",-1.85943370378398,13.2149066038428,0.0314975326514424,1.01039452975289,3.59878004577157e-40,1733,0.1733,2946,0.2946,1,0.0314975326514424,"Large"
"Forest",-9.32638558171583,13.0279593187003,5.47714103807376e-21,1.07238885735036,4.24233105776748e-39,2407,0.2407,2284,0.2284,1,5.47714103807376e-21,"Large"
"Saturated First Stage",-1.80090208106133,13.1441485854729,0.0358742309926248,1.09051613500804,9.19317032995639e-40,2407,0.2407,3680,0.368,1,0.0358742309926248,"Large"
"Forest",-4.79471794059228,12.9405697726172,8.14519375957169e-07,1.1042696462692,1.3282597905912e-38,1664,0.1664,1279,0.1279,1,8.14519375957169e-07,"Large"
"Saturated First Stage",0.883796174063895,9.77538951306159,0.811586239844686,1.11234894324255,7.18019382534672e-23,1664,0.1664,0,0,1,0.811586239844686,"Large"
"Forest",-5.43183006927269,12.1641283185108,2.78895135605893e-08,0.91883624776026,2.41284531515179e-34,1785,0.1785,2286,0.2286,1,2.78895135605893e-08,"Large"
"Saturated First Stage",-0.0814284052648617,9.04364578813242,0.467551445604124,0.964432501970913,7.57658472440017e-20,1785,0.1785,800,0.08,1,0.467551445604124,"Large"
"Forest",-4.52240778560576,12.7373098562855,3.05700627622765e-06,1.09771226106873,1.83413268325437e-37,1514,0.1514,1327,0.1327,1,3.05700627622765e-06,"Large"
"Saturated First Stage",-0.0647454592571958,11.2624842702614,0.474188981469318,1.06955307138042,1.00505463028107e-29,1514,0.1514,1526,0.1526,1,0.474188981469318,"Large"
"Forest",-6.31452793550268,14.3013145963647,1.35493685950007e-10,0.938885514667065,1.07357450970859e-46,2078,0.2078,2145,0.2145,1,1.35493685950007e-10,"Large"
"Saturated First Stage",-1.26943767335959,10.3399686645295,0.102157289114007,0.935183493162773,2.32344725959023e-25,2078,0.2078,3404,0.3404,1,0.102157289114007,"Large"
"Forest",-2.4416943471057,10.6220853391466,0.00730925878090021,1.03777180569959,1.17623111664282e-26,1258,0.1258,711,0.0711,1,0.00730925878090021,"Large"
"Saturated First Stage",0.0220265210164106,9.59348755074242,0.508786380068966,1.03104483203104,4.25784150655916e-22,1258,0.1258,0,0,1,0.508786380068966,"Large"
"Forest",-4.42782529316937,12.8184685473733,4.7593975781907e-06,1.01898271482383,6.4613873503604e-38,2019,0.2019,2681,0.2681,1,4.7593975781907e-06,"Large"
"Saturated First Stage",-0.695054944802836,11.7538775845361,0.243518517246671,1.02999312718162,3.37255402409891e-32,2019,0.2019,2791,0.2791,1,0.243518517246671,"Large"
"Forest",-4.59886849672582,14.5099138715528,2.12395902089422e-06,1.02449154134206,5.24260701082533e-48,2053,0.2053,2356,0.2356,1,2.12395902089422e-06,"Large"
"Saturated First Stage",-1.89115810906075,11.091398512455,0.0293160728691277,1.04179387969181,6.9055738793793e-29,2053,0.2053,2557,0.2557,1,0.0293160728691277,"Large"
"Forest",-8.25761663838462,10.7691705797039,7.43049787901349e-17,0.904735479098729,2.40658777992163e-27,1523,0.1523,1639,0.1639,1,7.43049787901349e-17,"Large"
"Saturated First Stage",-0.813009197908959,10.4470484901411,0.208116079685598,1.02035153681643,7.55781252492584e-26,1523,0.1523,1206,0.1206,1,0.208116079685598,"Large"
"Forest",-5.04472122233727,11.1982062979008,2.27091538096778e-07,0.972707309539012,2.08036211373424e-29,1679,0.1679,2098,0.2098,1,2.27091538096778e-07,"Large"
"Saturated First Stage",-0.842985123037808,10.1950089694712,0.199628473194238,0.981817295139373,1.04362632115745e-24,1679,0.1679,1932,0.1932,1,0.199628473194238,"Large"
"Forest",-6.65709358539531,13.0050913103685,1.3964768162199e-11,1.18561636644055,5.72310561877074e-39,1722,0.1722,1630,0.163,1,1.3964768162199e-11,"Large"
"Saturated First Stage",0.0689317937890568,10.9586656638064,0.527477354737683,1.1767211878321,3.01915403051281e-28,1722,0.1722,0,0,1,0.527477354737683,"Large"
"Forest",-5.42060069646336,12.477333000126,2.96995512961706e-08,1.01681050511891,4.96279218860429e-36,1709,0.1709,1566,0.1566,1,2.96995512961706e-08,"Large"
"Saturated First Stage",-0.391065978997468,10.0345091667988,0.347878403385144,0.989958425366173,5.37463394398196e-24,1709,0.1709,1660,0.166,1,0.347878403385144,"Large"
"Forest",-3.06542809692954,10.649154981562,0.00108679316983704,0.920255496757004,8.79774958890451e-27,1050,0.105,1220,0.122,1,0.00108679316983704,"Large"
"Saturated First Stage",0.697586219605514,8.4617568173567,0.757273881769504,0.918998918547149,1.31689647951286e-17,1050,0.105,0,0,1,0.757273881769504,"Large"
"Forest",-5.06321094248009,12.8707166180239,2.06126631585943e-07,1.02942930519895,3.28944559662726e-38,2103,0.2103,2217,0.2217,1,2.06126631585943e-07,"Large"
"Saturated First Stage",-2.25510028701184,12.6890709423856,0.0120742944425684,1.03669914079644,3.39937317487811e-37,2103,0.2103,2081,0.2081,1,0.0120742944425684,"Large"
"Forest",-5.28501136599473,12.9104384327553,6.28484764260802e-08,0.912566360114401,1.96528340803478e-38,1804,0.1804,2007,0.2007,1,6.28484764260802e-08,"Large"
"Saturated First Stage",-0.53801170647147,8.98095364390098,0.295290476036699,0.92529707643145,1.34214964012095e-19,1804,0.1804,1290,0.129,1,0.295290476036699,"Large"
"Forest",-7.63029642459597,13.0294558671428,1.17107272075372e-14,0.841189635488623,4.15994250634125e-39,2148,0.2148,2633,0.2633,1,1.17107272075372e-14,"Large"
"Saturated First Stage",-1.88586303841212,9.46976869964374,0.0296711995990022,0.894506777899654,1.40232019069942e-21,2148,0.2148,2923,0.2923,1,0.0296711995990022,"Large"
"Forest",-6.87411366010712,15.8855218162717,3.11882305272278e-12,1.05341482279035,3.9915423968668e-57,2564,0.2564,2715,0.2715,1,3.11882305272278e-12,"Large"
"Saturated First Stage",-3.00957599285288,14.0558413545254,0.00131132711736878,1.00700271645178,3.54669228453881e-45,2564,0.2564,2658,0.2658,1,0.00131132711736878,"Large"
