"model","min_tstat","max_tstat","pval_one_neg","mean_dydx","pval_one_pos","n_defiers_true","pct_defiers_true","n_defiers_estimated","pct_defiers_estimated","first_stage_sign","pval_defier","N"
"Saturated First Stage",-39.9812405291411,-8.11309645402442,0,-6.8450946145052,1,205,0.0205,0,0,-1,1,"Large"
"Forest",-38.495663858542,22.5818672727491,0,-1.852356289834,3.26648169655512e-113,2489,0.2489,3854,0.3854,-1,3.26648169655512e-113,"Large"
"Saturated First Stage",-35.604829454497,20.3485783944422,8.17991592762997e-262,-1.84698406185477,2.38967401704951e-92,2489,0.2489,4161,0.4161,-1,2.38967401704951e-92,"Large"
"Forest",-41.1641125029799,15.7717685286671,0,-5.10826914813899,2.43338520479588e-56,822,0.0822,1424,0.1424,-1,2.43338520479588e-56,"Large"
"Saturated First Stage",-34.2829926767886,1.96436493720734,6.33876566615301e-244,-5.06841872199544,0.0247438929828516,822,0.0822,1434,0.1434,-1,0.0247438929828516,"Large"
"Forest",-6.85501813936726,29.685311478091,3.56517355185647e-12,3.33071460571084,5.94129296001175e-194,1131,0.1131,1539,0.1539,1,3.56517355185647e-12,"Large"
"Saturated First Stage",-4.74005047796782,22.027210680787,1.08308225160522e-06,3.26517883864666,7.90043074650251e-108,1131,0.1131,529,0.0529,1,1.08308225160522e-06,"Large"
"Forest",-14.6313795875588,30.5081388335792,8.85790534756734e-49,2.10326051943575,1.0162179688549e-204,1632,0.1632,3061,0.3061,1,8.85790534756734e-49,"Large"
"Saturated First Stage",-11.6818449881334,23.4641180431655,1.26088019029951e-31,2.06597520668656,4.74335426285906e-122,1632,0.1632,4338,0.4338,1,1.26088019029951e-31,"Large"
"Forest",-12.9059050314652,20.8691715992916,2.08444262812948e-38,1.01258288419628,5.10437379783561e-97,1898,0.1898,4109,0.4109,1,2.08444262812948e-38,"Large"
"Saturated First Stage",-11.1416638020268,18.9637601143019,5.7992090153929e-29,1.04186861337384,1.69974572170768e-80,1898,0.1898,3146,0.3146,1,5.7992090153929e-29,"Large"
"Forest",-52.2789677810408,30.2990332134012,0,-2.88396482293499,5.90229510753158e-202,1986,0.1986,3832,0.3832,-1,5.90229510753158e-202,"Large"
"Saturated First Stage",-56.6626187065277,31.0738379551554,0,-2.82005935571299,2.71828001408955e-212,1986,0.1986,4331,0.4331,-1,2.71828001408955e-212,"Large"
"Forest",-17.0707302148646,23.3530423361891,1.22557426673914e-65,1.37730712390604,6.41739304518752e-121,2018,0.2018,3697,0.3697,1,1.22557426673914e-65,"Large"
"Saturated First Stage",-17.1565140238556,26.1956973257155,2.39011537878175e-65,1.37200683929785,1.48748109145485e-151,2018,0.2018,3008,0.3008,1,2.39011537878175e-65,"Large"
"Forest",-0.142167751388796,34.1229806061261,0.443473751840069,5.38953629274928,1.68291833455198e-255,158,0.0158,2,2e-04,1,0.443473751840069,"Large"
"Saturated First Stage",7.5173452803654,37.1336559212027,0.99999999999997,5.45290400769451,4.02413864450962e-302,158,0.0158,0,0,1,0.99999999999997,"Large"
"Forest",-21.5112039301959,19.5752431829744,6.114453189481e-103,0.347369865883698,1.2571698079663e-85,2253,0.2253,4625,0.4625,1,6.114453189481e-103,"Large"
"Saturated First Stage",-16.0135845313445,18.7543095436983,2.62295815804751e-57,0.378277370584728,8.92604857322099e-79,2253,0.2253,4467,0.4467,1,2.62295815804751e-57,"Large"
"Forest",-11.2039448545161,33.669884776107,1.94986375838934e-29,4.96928017169472,7.97805966514458e-249,879,0.0879,1169,0.1169,1,1.94986375838934e-29,"Large"
"Saturated First Stage",-6.41884273076356,33.8095607374207,7.17743039519207e-11,4.89970730021732,7.13565919553103e-251,879,0.0879,1485,0.1485,1,7.17743039519207e-11,"Large"
"Forest",-12.270522241682,38.1645817516334,6.5204739669951e-35,6.00094523107474,0,656,0.0656,1195,0.1195,1,6.5204739669951e-35,"Large"
"Saturated First Stage",-4.10831007137946,49.0651192104389,2.00872635603407e-05,5.95352569657088,0,656,0.0656,1519,0.1519,1,2.00872635603407e-05,"Large"
"Forest",-44.984816957972,3.5141125864519,0,-7.03447750602462,0.000220612880164133,419,0.0419,362,0.0362,-1,0.000220612880164133,"Large"
"Saturated First Stage",-41.0662343646255,-2.46301431574022,0,-7.10140640789644,0.993111279262984,419,0.0419,0,0,-1,0.993111279262984,"Large"
"Forest",-39.9597074659025,19.6991290037537,0,-3.4523219038112,1.09680645430833e-86,1581,0.1581,3053,0.3053,-1,1.09680645430833e-86,"Large"
"Saturated First Stage",-35.0710993555957,16.3042691394062,1.58337014172906e-254,-3.53171049296835,4.60165905213362e-60,1581,0.1581,2430,0.243,-1,4.60165905213362e-60,"Large"
"Forest",-20.0880495207056,36.8517741867278,4.69390572149508e-90,3.56506373093991,1.36966333677359e-297,1369,0.1369,2561,0.2561,1,4.69390572149508e-90,"Large"
"Saturated First Stage",-12.5951372591104,32.9063192482883,2.11046101499711e-36,3.51801382833298,8.92453533926918e-238,1369,0.1369,2168,0.2168,1,2.11046101499711e-36,"Large"
"Forest",1.42225778093671,27.5992614944914,0.922524284838276,4.73008273415423,5.67824391838933e-168,129,0.0129,0,0,1,0.922524284838276,"Large"
"Saturated First Stage",9.8944440241159,22.2157347364262,1,4.76371697310371,1.2099570139772e-109,129,0.0129,0,0,1,1,"Large"
"Forest",-2.64907413495173,32.8907709378032,0.00403563121247377,5.50746251063826,1.48915330789088e-237,312,0.0312,187,0.0187,1,0.00403563121247377,"Large"
"Saturated First Stage",4.29868908876527,42.2306706799741,0.999991327945523,5.54281634512686,0,312,0.0312,0,0,1,0.999991327945523,"Large"
"Forest",-25.8809490526617,2.58957651538469,5.45699764906059e-148,-3.4791083404121,0.00480470323679381,568,0.0568,362,0.0362,-1,0.00480470323679381,"Large"
"Saturated First Stage",-18.6735484169414,-2.74292275563009,8.08846418773058e-77,-3.51213056027854,0.996955249588198,568,0.0568,0,0,-1,0.996955249588198,"Large"
"Forest",-51.6288547586011,31.8943648039543,0,-2.9754736030149,1.59819377445269e-223,1752,0.1752,3711,0.3711,-1,1.59819377445269e-223,"Large"
"Saturated First Stage",-51.3192867064266,27.3570687394124,0,-3.01678247419215,4.44904791163981e-165,1752,0.1752,4283,0.4283,-1,4.44904791163981e-165,"Large"
"Forest",-42.5239829453587,22.4974489323985,0,-4.0978756852659,2.19815777766451e-112,1260,0.126,2424,0.2424,-1,2.19815777766451e-112,"Large"
"Saturated First Stage",-38.3779861356931,10.3210258270288,5.07768410012136e-301,-4.12937067396556,2.8307500888528e-25,1260,0.126,2579,0.2579,-1,2.8307500888528e-25,"Large"
"Forest",-21.4953163150917,27.2478387192892,8.61088025320972e-103,1.70732747419704,8.81401158307412e-164,1943,0.1943,3864,0.3864,1,8.61088025320972e-103,"Large"
"Saturated First Stage",-17.8649831064416,26.8328083962259,1.36209070245402e-70,1.76589882405339,6.69444853479164e-159,1943,0.1943,3368,0.3368,1,1.36209070245402e-70,"Large"
"Forest",-35.5385352535184,13.2759404578723,6.24624462528558e-277,-3.78436830588632,1.59618886753184e-40,1043,0.1043,1931,0.1931,-1,1.59618886753184e-40,"Large"
"Saturated First Stage",-44.0262189739309,7.36653260913558,0,-3.78907160116207,8.75615611442375e-14,1043,0.1043,2043,0.2043,-1,8.75615611442375e-14,"Large"
"Forest",-45.4760780429761,14.6427457205444,0,-3.81257158417255,7.49453489075238e-49,1362,0.1362,2658,0.2658,-1,7.49453489075238e-49,"Large"
"Saturated First Stage",-41.9113824682355,13.8834491790974,0,-3.74319689637256,3.99045454622615e-44,1362,0.1362,1789,0.1789,-1,3.99045454622615e-44,"Large"
"Forest",-30.5162323536382,10.7543022268581,7.93638022876904e-205,-3.46927648025154,2.82802300940031e-27,1135,0.1135,2170,0.217,-1,2.82802300940031e-27,"Large"
"Saturated First Stage",-26.3107781685444,5.31660690611115,7.12027918184292e-148,-3.43670854080359,5.28600596083102e-08,1135,0.1135,1935,0.1935,-1,5.28600596083102e-08,"Large"
"Forest",-14.2437844462009,36.9848358228092,2.44999958258144e-46,3.29671886326095,1.00373308863255e-299,1385,0.1385,2718,0.2718,1,2.44999958258144e-46,"Large"
"Saturated First Stage",-12.4346037778589,31.9567453825443,1.54470830775912e-35,3.30611781827565,2.17705810252982e-224,1385,0.1385,3321,0.3321,1,1.54470830775912e-35,"Large"
"Forest",-8.78484806372305,8.43345643647448,7.82880127866691e-19,0.220524253683231,1.6780132346756e-17,2596,0.2596,5758,0.5758,-1,1.6780132346756e-17,"Large"
"Saturated First Stage",-6.91968659596255,8.78450731990975,2.40211531634076e-12,0.205053617421839,7.8525676868534e-19,2596,0.2596,4993,0.4993,-1,7.8525676868534e-19,"Large"
"Forest",-41.1732648865742,5.70278993133461,0,-5.66324477624917,5.89310999819502e-09,535,0.0535,636,0.0636,-1,5.89310999819502e-09,"Large"
"Saturated First Stage",-41.8572102192402,2.18098571604556,0,-5.60369434613516,0.0145922365011805,535,0.0535,1026,0.1026,-1,0.0145922365011805,"Large"
"Forest",-7.7319121697222,21.4467452858919,5.29715156726843e-15,2.15452809446037,2.44871642147116e-102,1481,0.1481,2449,0.2449,1,5.29715156726843e-15,"Large"
"Saturated First Stage",-3.88265449806861,19.7874244367903,5.19938521349871e-05,2.20384416898658,1.91037036599857e-87,1481,0.1481,1704,0.1704,1,5.19938521349871e-05,"Large"
"Forest",1.64843744715144,36.1247744254196,0.950368531513303,5.33386747772214,4.63200905789322e-286,59,0.0059,0,0,1,0.950368531513303,"Large"
"Saturated First Stage",10.514581618786,26.7525788360659,1,5.36638227830831,5.76177571410361e-158,59,0.0059,0,0,1,1,"Large"
"Forest",-9.963864858899,42.2732052194941,1.09682683843302e-23,5.61889628246404,0,768,0.0768,1572,0.1572,1,1.09682683843302e-23,"Large"
"Saturated First Stage",-2.60019295565182,30.6588850902746,0.00466542593457984,5.44986458443625,1.00600754639314e-206,768,0.0768,718,0.0718,1,0.00466542593457984,"Large"
"Forest",-34.7554729817498,7.47043253468051,5.72874689512386e-265,-3.09717145851212,3.99658219183688e-14,946,0.0946,1615,0.1615,-1,3.99658219183688e-14,"Large"
"Saturated First Stage",-27.4587319652161,3.17184510811774,2.17036212102701e-160,-3.1620529768259,0.000757368866542645,946,0.0946,1563,0.1563,-1,0.000757368866542645,"Large"
"Forest",-23.927781572956,8.08584464075524,7.87130239790671e-127,-2.43523925528163,3.08674206371215e-16,3449,0.3449,2170,0.217,-1,3.08674206371215e-16,"Large"
"Saturated First Stage",-23.6915292958212,8.26691788938148,4.52944438523196e-121,-2.42693807009866,6.87332852325558e-17,3449,0.3449,2326,0.2326,-1,6.87332852325558e-17,"Large"
"Forest",-48.0346595420076,16.4577877268546,0,-5.54727603785093,3.68734407449288e-61,997,0.0997,2057,0.2057,-1,3.68734407449288e-61,"Large"
"Saturated First Stage",-52.7366038862799,12.099795529497,0,-5.54376734071258,5.29372769878521e-34,997,0.0997,2053,0.2053,-1,5.29372769878521e-34,"Large"
"Forest",-6.95461200239276,18.6614231626467,1.76766836268786e-12,1.66880938565426,5.09893578754804e-78,2048,0.2048,2528,0.2528,1,1.76766836268786e-12,"Large"
"Saturated First Stage",-4.73716786750621,17.8333841652721,1.09856178034555e-06,1.68497371230683,1.94568761012937e-71,2048,0.2048,1667,0.1667,1,1.09856178034555e-06,"Large"
"Forest",-33.3431086273829,27.8209774401945,4.58426192530625e-244,-1.38395218189818,1.20931763181254e-170,3350,0.335,5930,0.593,1,4.58426192530625e-244,"Large"
"Saturated First Stage",-35.3678023735482,24.4594697510655,1.44324659773659e-258,-1.36014499174076,1.99527416736854e-132,3350,0.335,5421,0.5421,1,1.44324659773659e-258,"Large"
"Forest",-33.6776868530894,11.816645513782,6.13333393446146e-249,-4.46804363029876,1.60108568773126e-32,842,0.0842,1438,0.1438,-1,1.60108568773126e-32,"Large"
"Saturated First Stage",-30.8445160886948,2.4448329743152,6.2324446185495e-200,-4.50490772504183,0.00724596192629837,842,0.0842,345,0.0345,-1,0.00724596192629837,"Large"
"Forest",-42.4910249287429,47.2989123887476,0,1.92201585692652,0,2223,0.2223,4338,0.4338,1,0,"Large"
"Saturated First Stage",-46.3997556911477,59.2903484745856,0,1.93885166402113,0,2223,0.2223,4928,0.4928,1,0,"Large"
"Forest",-26.7040639151189,12.374070793221,2.11106610643212e-157,-1.96393442000081,1.80524249185378e-35,2827,0.2827,2899,0.2899,-1,1.80524249185378e-35,"Large"
"Saturated First Stage",-22.8430657516719,5.99595530140457,6.36441623827515e-113,-1.94782807628178,1.01146331536466e-09,2827,0.2827,3588,0.3588,-1,1.01146331536466e-09,"Large"
"Forest",0.669444924097726,46.6223171301707,0.748394148706007,7.12600283771283,0,70,0.007,0,0,1,0.748394148706007,"Large"
"Saturated First Stage",8.3242796782307,45.6104963996408,1,7.09428513123429,0,70,0.007,0,0,1,1,"Large"
"Forest",-11.8242596537412,6.00746858057658,1.46234912260373e-32,-1.04882756726218,9.42211546550452e-10,2890,0.289,1985,0.1985,-1,9.42211546550452e-10,"Large"
"Saturated First Stage",-8.910569083339,1.61309242965095,2.98160843306993e-19,-1.04240387990531,0.0533622141641809,2890,0.289,2032,0.2032,-1,0.0533622141641809,"Large"
"Forest",-23.9114211446084,24.3597840835481,1.16492298129171e-126,0.488072640485225,2.28315122783936e-131,4798,0.4798,5476,0.5476,-1,2.28315122783936e-131,"Large"
"Saturated First Stage",-16.4800086749156,20.1968738575107,1.58646864762543e-60,0.497506715207688,5.21471082048519e-91,4798,0.4798,5000,0.5,-1,5.21471082048519e-91,"Large"
"Forest",-29.5366522550014,17.4612747873084,4.87300692522432e-192,-2.21979018699367,1.41276714278357e-68,2084,0.2084,3620,0.362,-1,1.41276714278357e-68,"Large"
"Saturated First Stage",-31.8704872668131,14.0205327795921,1.15332053825691e-212,-2.26636193348325,5.83674967168532e-45,2084,0.2084,3604,0.3604,-1,5.83674967168532e-45,"Large"
"Forest",-31.5439038590355,37.0404981955718,1.08686082310373e-218,1.26032405999344,1.27710612256905e-300,3937,0.3937,5730,0.573,-1,1.27710612256905e-300,"Large"
"Saturated First Stage",-23.4229015407081,30.5917921639711,1.83802670500553e-118,1.17548068929723,7.86890785619824e-206,3937,0.3937,6284,0.6284,-1,7.86890785619824e-206,"Large"
"Forest",-7.62151151450869,19.5578282053405,1.25361134512014e-14,2.57264523231076,1.76915006290932e-85,2440,0.244,1802,0.1802,1,1.25361134512014e-14,"Large"
"Saturated First Stage",-7.35748410384996,23.9486779890789,1.01078031734735e-13,2.51371586984553,4.76897032383708e-127,2440,0.244,1433,0.1433,1,1.01078031734735e-13,"Large"
"Forest",-39.4823860311934,39.2179950740497,0,-1.96305269410453,0,2108,0.2108,4296,0.4296,-1,0,"Large"
"Saturated First Stage",-45.7954578379359,33.1579412800516,0,-2.04842671034555,2.17568635722438e-241,2108,0.2108,5014,0.5014,-1,2.17568635722438e-241,"Large"
"Forest",-31.8084839736976,35.4967081712702,2.4704659732021e-222,2.10814808298431,2.76259263242144e-276,2099,0.2099,3937,0.3937,1,2.4704659732021e-222,"Large"
"Saturated First Stage",-30.0452181537147,44.5017864526163,2.99221854266603e-190,2.10748754792229,0,2099,0.2099,4616,0.4616,1,2.99221854266603e-190,"Large"
"Forest",-38.7929879778514,24.1129038616213,0,-1.60206814929422,9.15236630002208e-129,2442,0.2442,3992,0.3992,-1,9.15236630002208e-129,"Large"
"Saturated First Stage",-34.4673587028171,23.9053944413272,2.18103860651598e-246,-1.58650567024832,1.34580864350059e-126,2442,0.2442,4034,0.4034,-1,1.34580864350059e-126,"Large"
"Forest",-40.993073033508,29.6271656031425,0,-0.867828091019443,3.33904839258788e-193,3991,0.3991,5635,0.5635,1,0,"Large"
"Saturated First Stage",-42.604094107387,35.5526901564023,0,-0.908011098096783,3.77514252621149e-277,3991,0.3991,6523,0.6523,1,0,"Large"
"Forest",-6.8826737902802,35.51866053088,2.93697176460356e-12,4.71643923264151,1.2662691209526e-276,646,0.0646,811,0.0811,1,2.93697176460356e-12,"Large"
"Saturated First Stage",-0.830859170775406,36.1915943068946,0.203036523805403,4.69888362566261,4.12738907979521e-287,646,0.0646,1292,0.1292,1,0.203036523805403,"Large"
"Forest",-15.1608171789628,32.4094181514898,3.21323729506687e-52,3.59319004152192,1.01110272521062e-230,1295,0.1295,1774,0.1774,1,3.21323729506687e-52,"Large"
"Saturated First Stage",-10.9863258995927,30.9175568323146,3.21117954915132e-28,3.68278335743795,3.46912754145678e-210,1295,0.1295,2913,0.2913,1,3.21117954915132e-28,"Large"
"Forest",-27.7318358459649,31.6792973689474,1.44297265532336e-169,0.613387077349756,1.49807908573109e-220,3873,0.3873,5293,0.5293,-1,1.49807908573109e-220,"Large"
"Saturated First Stage",-33.1881736533622,37.8575929436732,1.63760063674325e-229,0.650002104487222,0,3873,0.3873,4978,0.4978,-1,0,"Large"
"Forest",-17.1346240215024,36.2087173190657,4.09402539752222e-66,2.91964698490965,2.21957785903555e-287,1663,0.1663,2987,0.2987,1,4.09402539752222e-66,"Large"
"Saturated First Stage",-12.1657103268352,32.0794625812555,4.10247142010449e-34,2.90032447042155,4.26374260720448e-226,1663,0.1663,2224,0.2224,1,4.10247142010449e-34,"Large"
"Forest",-29.0974887402573,8.68677737643746,1.93118490936927e-186,-3.87889720207042,1.86432909076161e-18,885,0.0885,1403,0.1403,-1,1.86432909076161e-18,"Large"
"Saturated First Stage",-29.755670883316,2.83478268697535,8.52969093868928e-187,-3.87267191878663,0.00229284336361591,885,0.0885,929,0.0929,-1,0.00229284336361591,"Large"
"Forest",-27.9524635103431,6.70118116612592,3.0765480172953e-172,-2.47552491092477,1.03370765992582e-11,935,0.0935,1088,0.1088,-1,1.03370765992582e-11,"Large"
"Saturated First Stage",-20.2803212280443,1.57769442403911,6.02922717162655e-90,-2.53036490279478,0.0573179139525623,935,0.0935,1472,0.1472,-1,0.0573179139525623,"Large"
"Forest",-21.3129197431877,26.0525364683744,4.30759149400694e-101,0.614726702360082,6.29599755728916e-150,2384,0.2384,4505,0.4505,1,4.30759149400694e-101,"Large"
"Saturated First Stage",-28.5332654583246,32.3341309827235,1.61110675682389e-172,0.625235292081699,1.15946302912403e-229,2384,0.2384,4926,0.4926,1,1.61110675682389e-172,"Large"
"Forest",-25.4588594042106,28.7885913764417,2.81614225138288e-143,1.55008293711545,1.49013918097069e-182,1972,0.1972,3822,0.3822,1,2.81614225138288e-143,"Large"
"Saturated First Stage",-16.6167128668592,29.1261976643119,1.74062335657268e-61,1.56355327203044,8.36423860298123e-187,1972,0.1972,3024,0.3024,1,1.74062335657268e-61,"Large"
"Forest",-11.9257523469003,44.6309965182428,4.34477171277274e-33,4.51575729578458,0,835,0.0835,1760,0.176,1,4.34477171277274e-33,"Large"
"Saturated First Stage",0.645679875199462,33.819585100741,0.740749236885094,4.5341653882464,5.08268231242019e-251,835,0.0835,0,0,1,0.740749236885094,"Large"
"Forest",-13.819015360157,30.0378642317581,9.78643768614089e-44,1.48123036599292,1.57255564065798e-198,4869,0.4869,6667,0.6667,-1,1.57255564065798e-198,"Large"
"Saturated First Stage",-9.48698920354779,20.6839763977432,1.46096239995899e-21,1.43303415224606,2.41457258052258e-95,4869,0.4869,6804,0.6804,-1,2.41457258052258e-95,"Large"
"Forest",-36.8451168821507,26.1015672291117,1.75077176135375e-297,-1.64525562784669,1.74973035995222e-150,2128,0.2128,3959,0.3959,-1,1.74973035995222e-150,"Large"
"Saturated First Stage",-32.2815079695348,19.0200721686394,7.34286991654828e-218,-1.69294199577174,5.81616497318258e-81,2128,0.2128,2981,0.2981,-1,5.81616497318258e-81,"Large"
"Forest",-29.5779605084458,33.2843144587562,1.43527446827588e-192,1.14815147947556,3.2558640578668e-243,2262,0.2262,4408,0.4408,1,1.43527446827588e-192,"Large"
"Saturated First Stage",-25.801502211702,34.3114357915892,1.80570223312087e-142,1.21587192083651,2.64951364315652e-258,2262,0.2262,4844,0.4844,1,1.80570223312087e-142,"Large"
"Forest",-26.1593970199291,17.985878115598,3.85249038455181e-151,-1.86534656770121,1.25687405786099e-72,1718,0.1718,3355,0.3355,-1,1.25687405786099e-72,"Large"
"Saturated First Stage",-27.3645875810084,14.1005312226244,2.40036673975785e-159,-1.88917765796864,1.88460825314248e-45,1718,0.1718,4088,0.4088,-1,1.88460825314248e-45,"Large"
"Forest",-42.939548897665,29.0248198874911,0,-3.82298033013447,1.59980872003535e-185,1904,0.1904,2739,0.2739,-1,1.59980872003535e-185,"Large"
"Saturated First Stage",-35.0944692560839,14.7057743124201,7.62627629613359e-255,-3.73861447470268,2.95949882735396e-49,1904,0.1904,4042,0.4042,-1,2.95949882735396e-49,"Large"
"Forest",-22.1985682387735,24.2769389634142,1.77282400862465e-109,-0.184539658414963,1.7177655775317e-130,2808,0.2808,4813,0.4813,-1,1.7177655775317e-130,"Large"
"Saturated First Stage",-21.0349476597723,20.8049639847151,1.87250384304992e-96,-0.0403532703836678,1.95126618305151e-96,2808,0.2808,5008,0.5008,-1,1.95126618305151e-96,"Large"
"Forest",-35.9654865008566,-1.29615767074651,1.44947553948951e-283,-5.26751522249475,0.902539415245288,109,0.0109,0,0,-1,0.902539415245288,"Large"
"Saturated First Stage",-28.5697519185511,-7.63709505801541,6.14217000485197e-173,-5.28659552797174,0.999999999999989,109,0.0109,0,0,-1,0.999999999999989,"Large"
"Forest",-23.044458660008,21.075421295135,8.35838602926073e-118,-0.16288161950118,6.68554648809233e-99,2697,0.2697,4937,0.4937,-1,6.68554648809233e-99,"Large"
"Saturated First Stage",-16.7744740975392,15.2047006434075,1.33013893718377e-62,-0.285023261659446,1.64565926156504e-52,2697,0.2697,5057,0.5057,-1,1.64565926156504e-52,"Large"
"Forest",-35.6870137975176,13.5690012424986,3.14324276043655e-279,-3.91042316809551,3.0574788820728e-42,1121,0.1121,1811,0.1811,-1,3.0574788820728e-42,"Large"
"Saturated First Stage",-28.4310002212907,3.59102969669844,2.39077507306707e-171,-3.78346300264961,0.000164687049931826,1121,0.1121,721,0.0721,-1,0.000164687049931826,"Large"
"Forest",-41.5072945661458,39.981567774685,0,-2.94355836494929,0,2875,0.2875,3790,0.379,-1,0,"Large"
"Saturated First Stage",-43.8227865669222,26.6357215599214,0,-2.94518945247253,1.30976357994852e-156,2875,0.2875,3457,0.3457,-1,1.30976357994852e-156,"Large"
"Forest",-3.64245661091772,25.3782787207842,0.000135024253432613,2.30940126937728,2.19062949033041e-142,2302,0.2302,1241,0.1241,1,0.000135024253432613,"Large"
"Saturated First Stage",-2.03728781503197,18.8062720502782,0.0208237543991356,2.30041574230529,3.35466337516979e-79,2302,0.2302,1457,0.1457,1,0.0208237543991356,"Large"
"Forest",-26.8919410369244,6.45010222148268,1.36429824986863e-159,-2.81836913919205,5.58873671093212e-11,1024,0.1024,1250,0.125,-1,5.58873671093212e-11,"Large"
"Saturated First Stage",-27.0132199238635,4.16641535702701,1.77241348234709e-155,-2.72086912829665,1.54713352988202e-05,1024,0.1024,1709,0.1709,-1,1.54713352988202e-05,"Large"
"Forest",-18.1838353941691,9.39210505830718,3.46561011499481e-74,-1.2286634276527,2.94064375540032e-21,1729,0.1729,2889,0.2889,-1,2.94064375540032e-21,"Large"
"Saturated First Stage",-14.6777274564706,5.8366047627113,1.42200790184133e-48,-1.17814284058281,2.6637634826107e-09,1729,0.1729,2201,0.2201,-1,2.6637634826107e-09,"Large"
"Forest",-29.8535683682261,14.5009291847376,3.94537596631625e-196,-1.70186447602991,5.97604641597911e-48,1993,0.1993,3703,0.3703,-1,5.97604641597911e-48,"Large"
"Saturated First Stage",-20.9541655886078,11.84769029343,9.53778252366744e-96,-1.68794345468918,1.10601930333421e-32,1993,0.1993,4371,0.4371,-1,1.10601930333421e-32,"Large"
"Forest",-23.9733073803997,15.8412840689583,2.64048181413445e-127,-0.363008071751564,8.07445896813555e-57,2309,0.2309,4597,0.4597,-1,8.07445896813555e-57,"Large"
"Saturated First Stage",-16.4972574840868,13.9080297615812,1.20156576248215e-60,-0.412957258595261,2.83088309522233e-44,2309,0.2309,4998,0.4998,-1,2.83088309522233e-44,"Large"
"Forest",-10.8176379339941,37.1300047541711,1.42001246078118e-27,3.48849467067286,4.60887406236685e-302,1235,0.1235,1845,0.1845,1,1.42001246078118e-27,"Large"
"Saturated First Stage",-7.60328299519827,21.5407673786444,1.57347190897186e-14,3.38874723590858,3.23136761302904e-103,1235,0.1235,1420,0.142,1,1.57347190897186e-14,"Large"
"Forest",-32.1693984540562,49.1780826863751,2.36505080790165e-227,2.58763990478255,0,3449,0.3449,4225,0.4225,1,2.36505080790165e-227,"Large"
"Saturated First Stage",-27.6066179738055,45.8046991168097,4.90650836625182e-162,2.51327906391529,0,3449,0.3449,4803,0.4803,1,4.90650836625182e-162,"Large"
"Forest",-22.1175381556701,30.065717192362,1.07154306852495e-108,1.91058059648904,6.80277795781096e-199,1925,0.1925,3787,0.3787,1,1.07154306852495e-108,"Large"
"Saturated First Stage",-19.0969461669549,33.2840950094768,3.51259474182714e-80,2.00930781157439,3.27975417220609e-243,1925,0.1925,2859,0.2859,1,3.51259474182714e-80,"Large"
"Forest",-31.2583826179443,14.5857080304205,8.58748650669308e-215,-3.39857888827683,1.73155161952537e-48,1437,0.1437,2785,0.2785,-1,1.73155161952537e-48,"Large"
"Saturated First Stage",-39.2893991146466,13.0032267684076,2.19713040311265e-314,-3.45257553467915,5.86439974360506e-39,1437,0.1437,2828,0.2828,-1,5.86439974360506e-39,"Large"
"Forest",-22.7910968681868,25.8876002443433,2.80951808595483e-115,0.63220406331703,4.5927606302012e-148,4812,0.4812,5710,0.571,-1,4.5927606302012e-148,"Large"
"Saturated First Stage",-21.4331265455325,26.8737501165089,5.64044359563181e-100,0.626683617369828,2.22629487429702e-159,4812,0.4812,5025,0.5025,-1,2.22629487429702e-159,"Large"
"Forest",-20.4330595202754,32.4227479635005,4.25025637402358e-93,1.99479274434663,6.56082207386443e-231,4089,0.4089,3529,0.3529,1,4.25025637402358e-93,"Large"
"Saturated First Stage",-15.8884239534187,24.73777046756,1.85180500086744e-56,1.81868329107595,2.09896936422951e-135,4089,0.4089,2847,0.2847,1,1.85180500086744e-56,"Large"
"Forest",-30.3267302945111,44.8477530724285,2.54683446888185e-202,2.78517758883662,0,3450,0.345,3735,0.3735,1,2.54683446888185e-202,"Large"
"Saturated First Stage",-31.0001668806106,49.3960032096969,7.67303285237178e-202,2.79077400762309,0,3450,0.345,4263,0.4263,1,7.67303285237178e-202,"Large"
"Forest",-52.3578446989448,25.7964574517156,0,-4.44134622648805,4.85848815965096e-147,1443,0.1443,3015,0.3015,-1,4.85848815965096e-147,"Large"
"Saturated First Stage",-50.7305890432992,18.6322884550107,0,-4.39937314622398,8.79212229643618e-78,1443,0.1443,3508,0.3508,-1,8.79212229643618e-78,"Large"
"Forest",-17.9503477622552,27.7496925508422,2.38454059129192e-72,1.55484180995849,8.78714401913405e-170,2472,0.2472,3542,0.3542,1,2.38454059129192e-72,"Large"
"Saturated First Stage",-10.8260421038944,23.6385590312051,1.83281836544669e-27,1.5975722718498,7.73855946586023e-124,2472,0.2472,3427,0.3427,1,1.83281836544669e-27,"Large"
"Forest",-19.3783429397665,12.6811427546929,5.87860894962869e-84,-1.27334669553231,3.7613518398616e-37,3947,0.3947,3209,0.3209,-1,3.7613518398616e-37,"Large"
"Saturated First Stage",-16.5878741413331,9.10496150065885,2.77834278184744e-61,-1.27889199789506,4.31485191803164e-20,3947,0.3947,2751,0.2751,-1,4.31485191803164e-20,"Large"
"Forest",-19.4504585709005,23.6706851696311,1.44418233513819e-84,0.12122949827223,3.61441699420095e-124,4747,0.4747,4914,0.4914,-1,3.61441699420095e-124,"Large"
