"model","min_tstat","max_tstat","pval_one_neg","mean_dydx","pval_one_pos","n_defiers_true","pct_defiers_true","n_defiers_estimated","pct_defiers_estimated","estimate","pval_defier","N"
"Forest",-1.28338452668395,5.31101795023817,0.0996786960822633,0.760531931495694,5.45072955516843e-08,0,0,86,0.043,0.717910930174827,0.0996786960822633,"Small"
"Saturated First Stage",-0.43890419147847,2.2010666277098,0.330413364569486,0.700107440219104,0.0138656536974125,0,0,177,0.0885,0.717910930174827,0.330413364569486,"Small"
"Forest",-3.35040141110352,3.52318549902015,0.000403472644664279,-0.0350570283607222,0.0002131964074301,604,0.302,437,0.2185,-0.0446405789277677,0.0002131964074301,"Small"
"Saturated First Stage",-2.81750753400847,2.47197014169844,0.00246805146594886,-0.126522670440425,0.00671853693056227,604,0.302,368,0.184,-0.0446405789277677,0.00671853693056227,"Small"
"Forest",-2.55516343098331,4.16323361076127,0.00530689753660363,0.205857145323944,1.56886024298473e-05,222,0.111,367,0.1835,0.24644124209609,0.00530689753660363,"Small"
"Saturated First Stage",-1.11435325415256,1.69682123063912,0.132699062123269,0.267328056034059,0.0448652318126595,222,0.111,426,0.213,0.24644124209609,0.132699062123269,"Small"
"Forest",-1.90665377088564,9.75409342905679,0.0282827185538624,1.24367514446636,8.85882850965071e-23,193,0.0965,111,0.0555,1.2679194178415,0.0282827185538624,"Small"
"Saturated First Stage",-0.641289477049185,5.16369507472481,0.260741527644204,1.37546062125388,1.21061000247395e-07,193,0.0965,154,0.077,1.2679194178415,0.260741527644204,"Small"
"Forest",-3.36762334531587,6.53942665899501,0.000379095510791705,0.65773313305489,3.08775582076437e-11,313,0.1565,292,0.146,0.683369161348953,0.000379095510791705,"Small"
"Saturated First Stage",-2.73346399733679,4.51961009335357,0.00318946921696896,0.715963583106149,3.09768122244307e-06,313,0.1565,386,0.193,0.683369161348953,0.00318946921696896,"Small"
"Forest",-5.47143903526873,5.02607413793183,2.2319795322209e-08,-0.135638535030608,2.50311207930519e-07,311,0.1555,489,0.2445,-0.232225007964819,2.50311207930519e-07,"Small"
"Saturated First Stage",-2.82547065693075,2.08198542654045,0.00240801710448636,-0.227280133796958,0.018671900449881,311,0.1555,247,0.1235,-0.232225007964819,0.018671900449881,"Small"
"Forest",-1.98774753633111,5.18223522559855,0.0234198093380482,0.805251281397705,1.09621235691761e-07,340,0.17,140,0.07,0.743319289149189,0.0234198093380482,"Small"
"Saturated First Stage",-0.455787496518121,2.74726329379568,0.324321375708135,0.76140079913893,0.0030047434949369,340,0.17,230,0.115,0.743319289149189,0.324321375708135,"Small"
"Forest",-7.78464813693656,7.71909051394252,3.49537450685429e-15,-0.197054629390583,5.85813417477891e-15,489,0.2445,339,0.1695,-0.254675163126897,5.85813417477891e-15,"Small"
"Saturated First Stage",-3.44734099437031,2.60422373737047,0.000294972974948207,-0.270359900977734,0.00460413116363939,489,0.2445,411,0.2055,-0.254675163126897,0.00460413116363939,"Small"
"Forest",-1.71928590718153,5.69001981394021,0.0427811623985833,0.918172350485821,6.35123157942919e-09,30,0.015,100,0.05,0.943129127251603,0.0427811623985833,"Small"
"Saturated First Stage",-0.528998496152643,3.41036464811039,0.298462537537823,0.991840920293966,0.00032438038295066,30,0.015,148,0.074,0.943129127251603,0.298462537537823,"Small"
"Forest",-0.735001943876408,6.46556302400059,0.231169155131094,1.53717631842104,5.04611646453115e-11,199,0.0995,34,0.017,1.52271175448354,0.231169155131094,"Small"
"Saturated First Stage",0.171040629838819,4.60631259597842,0.567886615395525,1.56646253040447,2.04936051858285e-06,199,0.0995,0,0,1.52271175448354,0.567886615395525,"Small"
"Forest",-0.828209802974009,7.36598741943249,0.203775846546812,0.980024817386309,8.79202028142959e-14,171,0.0855,57,0.0285,1.06919204554347,0.203775846546812,"Small"
"Saturated First Stage",-0.212858173359789,3.65810541420137,0.415740704369102,1.0179539008888,0.000127043273469257,171,0.0855,222,0.111,1.06919204554347,0.415740704369102,"Small"
"Forest",-5.43113989139222,5.03216504146235,2.7997608229461e-08,-0.170138430851056,2.42485735689412e-07,397,0.1985,419,0.2095,-0.128944549412434,2.42485735689412e-07,"Small"
"Saturated First Stage",-2.56574214477493,2.15426927238682,0.00522088462521317,-0.154692434718288,0.0156095305656451,397,0.1985,432,0.216,-0.128944549412434,0.0156095305656451,"Small"
"Forest",-3.3064573970272,3.30406442418765,0.000472418585152733,0.143328451213129,0.000476469653878025,770,0.385,407,0.2035,0.1666016552675,0.000472418585152733,"Small"
"Saturated First Stage",-1.24783781313871,1.67157102048606,0.106192759986932,0.13577761564275,0.0473044716197897,770,0.385,500,0.25,0.1666016552675,0.106192759986932,"Small"
"Forest",-2.36179025077591,4.35352078275547,0.00909346442694847,0.739922284632736,6.69841942633315e-06,62,0.031,255,0.1275,0.713634314812758,0.00909346442694847,"Small"
"Saturated First Stage",-0.741208347734477,2.76039852598713,0.229371449538456,0.677057225712512,0.00288654447256481,62,0.031,340,0.17,0.713634314812758,0.229371449538456,"Small"
"Forest",-2.23603307416578,7.95996864297223,0.0126748023689785,1.13789913354851,8.60414421683384e-16,398,0.199,143,0.0715,1.10613082431196,0.0126748023689785,"Small"
"Saturated First Stage",-1.32384975576676,4.8870614227328,0.0929292699059775,1.09669435939993,5.11760846130124e-07,398,0.199,241,0.1205,1.10613082431196,0.0929292699059775,"Small"
"Forest",-6.58536365985421,3.98104398561522,2.26886665775451e-11,-0.291931767037252,3.43066249180715e-05,498,0.249,485,0.2425,-0.314390050745634,3.43066249180715e-05,"Small"
"Saturated First Stage",-3.28775877753459,2.58371560401353,0.000522708556530734,-0.283295906776405,0.00488711771164762,498,0.249,500,0.25,-0.314390050745634,0.00488711771164762,"Small"
"Forest",-4.66951207007698,1.41480878668922,1.50957980631013e-06,-0.566016038561869,0.0785622835814775,224,0.112,161,0.0805,-0.558624776424543,0.0785622835814775,"Small"
"Saturated First Stage",-2.36091723165349,0.948688630107872,0.00921139523912506,-0.520654274118816,0.171389499225544,224,0.112,327,0.1635,-0.558624776424543,0.171389499225544,"Small"
"Forest",-0.293611497433991,7.40104636712232,0.384527394579039,1.61479801897729,6.75577696602451e-14,7,0.0035,1,5e-04,1.66672603073023,0.384527394579039,"Small"
"Saturated First Stage",0.12982804521745,4.13196222240548,0.551635576668835,1.64591454836363,1.79839772327062e-05,7,0.0035,0,0,1.66672603073023,0.551635576668835,"Small"
"Forest",-0.692180144196791,8.19857373736881,0.244412103209366,0.990341504869828,1.21627917912811e-16,273,0.1365,24,0.012,0.956080276791236,0.244412103209366,"Small"
"Saturated First Stage",-1.23270488732767,3.46256513934726,0.108989266874331,0.977241176012978,0.00026752619134605,273,0.1365,136,0.068,0.956080276791236,0.108989266874331,"Small"
"Forest",-1.46708069479662,6.12248692037642,0.071177052543007,0.948347272020164,4.60629906914997e-10,226,0.113,144,0.072,0.939153855584195,0.071177052543007,"Small"
"Saturated First Stage",-2.00330534893324,4.20875348638167,0.0227083525949154,0.958757072641795,1.28391674077945e-05,226,0.113,241,0.1205,0.939153855584195,0.0227083525949154,"Small"
"Forest",-1.94835888870453,4.31789733197867,0.0256860176806182,0.283061587136219,7.87613340629607e-06,291,0.1455,348,0.174,0.307781730753576,0.0256860176806182,"Small"
"Saturated First Stage",-1.16638366383128,1.96884035492724,0.121870128148084,0.289050187658406,0.0244857132844959,291,0.1455,319,0.1595,0.307781730753576,0.121870128148084,"Small"
"Forest",-3.4409779937276,9.20448511582909,0.000289807835669811,1.48751968611697,1.71656576916196e-20,264,0.132,239,0.1195,1.50590783332592,0.000289807835669811,"Small"
"Saturated First Stage",-2.44937806756109,6.56971686503701,0.00724135908345975,1.47385960240207,2.52055125853303e-11,264,0.132,346,0.173,1.50590783332592,0.00724135908345975,"Small"
"Forest",-3.8430328496042,8.2927120059642,6.07615978117395e-05,0.659144672876885,5.53475643437919e-17,439,0.2195,329,0.1645,0.656798492857123,6.07615978117395e-05,"Small"
"Saturated First Stage",-2.47087838216999,4.31403330331745,0.00682281686101034,0.640739065313508,8.0151391165591e-06,439,0.2195,264,0.132,0.656798492857123,0.00682281686101034,"Small"
"Forest",-1.12781297642727,5.18484514913021,0.129699455973582,1.04099132821144,1.08097209181014e-07,140,0.07,71,0.0355,0.937819120805903,0.129699455973582,"Small"
"Saturated First Stage",-0.0164305056142441,3.43732292617291,0.493447126807655,0.999333266228543,0.000293747357707647,140,0.07,183,0.0915,0.937819120805903,0.493447126807655,"Small"
"Forest",-2.30448643052203,8.31498957143071,0.0105976766020118,0.732855536847523,4.58801691286393e-17,443,0.2215,333,0.1665,0.817462748181126,0.0105976766020118,"Small"
"Saturated First Stage",-2.11913344540359,4.33421699805018,0.0171638186477407,0.757086220533369,7.31399157423522e-06,443,0.2215,338,0.169,0.817462748181126,0.0171638186477407,"Small"
"Forest",-3.01123958089471,6.3223388181094,0.00130091737651263,0.989529775217043,1.28816851139389e-10,294,0.147,203,0.1015,0.894871656590493,0.00130091737651263,"Small"
"Saturated First Stage",-0.991806928636028,3.35127641606378,0.160767030251302,0.9483679588394,0.000402199830106086,294,0.147,279,0.1395,0.894871656590493,0.160767030251302,"Small"
"Forest",-0.943220645618184,5.74542426528626,0.172784027675782,0.852095761808845,4.58453950588873e-09,228,0.114,132,0.066,0.846133790297003,0.172784027675782,"Small"
"Saturated First Stage",-0.822328739281101,3.4151950954528,0.205543917339742,0.787908600877026,0.000318681712170165,228,0.114,289,0.1445,0.846133790297003,0.205543917339742,"Small"
"Forest",-2.70143605992549,4.20079487941683,0.00345203769636333,0.472485428293465,1.32989745111465e-05,190,0.095,226,0.113,0.420756682461986,0.00345203769636333,"Small"
"Saturated First Stage",-1.33356301887347,2.68226817878996,0.091326923267543,0.433268126618043,0.00365624066947171,190,0.095,282,0.141,0.420756682461986,0.091326923267543,"Small"
"Forest",-3.61354471365773,3.26108277170502,0.000151019619727759,0.163730644619816,0.00055493818341681,380,0.19,366,0.183,0.13379785390692,0.000151019619727759,"Small"
"Saturated First Stage",-1.07293975873801,1.57870318728884,0.141779803332037,0.151109566239904,0.0572020767071387,380,0.19,499,0.2495,0.13379785390692,0.141779803332037,"Small"
"Forest",-3.67758998152306,1.65523550166254,0.000117724014727989,-0.36953118587775,0.0489383682190566,32,0.016,359,0.1795,-0.388820118189237,0.0489383682190566,"Small"
"Saturated First Stage",-2.33443833339842,0.672956816234937,0.0098859915841092,-0.427923785231837,0.250487382230072,32,0.016,346,0.173,-0.388820118189237,0.250487382230072,"Small"
"Forest",-5.36703363874645,6.46272890283061,4.00210664433843e-08,0.367413311731531,5.14157113858112e-11,553,0.2765,399,0.1995,0.397689808747618,4.00210664433843e-08,"Small"
"Saturated First Stage",-3.81668312299407,5.33530893511139,7.1825766665593e-05,0.408616678999002,4.76910095086532e-08,553,0.2765,500,0.25,0.397689808747618,7.1825766665593e-05,"Small"
"Forest",-5.11072115904117,5.76387733272666,1.60465685605583e-07,0.31508717604682,4.11015858689401e-09,561,0.2805,339,0.1695,0.235002083627994,1.60465685605583e-07,"Small"
"Saturated First Stage",-1.43755703165622,2.21228314961329,0.0754378848339561,0.249437261952025,0.013473553325216,561,0.2805,492,0.246,0.235002083627994,0.0754378848339561,"Small"
"Forest",-4.11550539631823,9.7121863996118,1.93165979029255e-05,1.02064105163861,1.33767841786707e-22,315,0.1575,269,0.1345,1.02341121385073,1.93165979029255e-05,"Small"
"Saturated First Stage",-1.93717390734411,4.7467591394483,0.026504142637581,1.00166709041507,1.03350925303141e-06,315,0.1575,300,0.15,1.02341121385073,0.026504142637581,"Small"
"Forest",-9.09408680760393,3.66007535799162,4.76923234873296e-20,-0.799053421569081,0.00012607054224433,422,0.211,449,0.2245,-0.792345995039852,0.00012607054224433,"Small"
"Saturated First Stage",-5.09699082866,2.56812052498252,2.06632790395641e-07,-0.820607944193653,0.005112579869638,422,0.211,380,0.19,-0.792345995039852,0.005112579869638,"Small"
"Forest",-3.26589245589277,3.60566108244279,0.000545598412084438,0.104395821994621,0.000155679640790398,418,0.209,406,0.203,0.176901361928875,0.000545598412084438,"Small"
"Saturated First Stage",-1.2712145425366,1.78000309413059,0.10197546226761,0.195536694511581,0.0375377271633893,418,0.209,395,0.1975,0.176901361928875,0.10197546226761,"Small"
"Forest",-5.89460733638858,4.45993605226723,1.8778670036052e-09,-0.389681120002942,4.09920554705079e-06,420,0.21,447,0.2235,-0.409934271181733,4.09920554705079e-06,"Small"
"Saturated First Stage",-3.69935240950378,2.53524911862015,0.000114022661364756,-0.433214826585012,0.00561836922918845,420,0.21,302,0.151,-0.409934271181733,0.00561836922918845,"Small"
"Forest",-2.51719918324748,5.97264862461756,0.00591459671000149,0.831122565377232,1.16716158307318e-09,180,0.09,147,0.0735,0.839759510318578,0.00591459671000149,"Small"
"Saturated First Stage",-0.460088931987435,2.68399703265097,0.322776708284353,0.863953089374156,0.00363738759676828,180,0.09,106,0.053,0.839759510318578,0.322776708284353,"Small"
"Forest",-1.10085366045199,10.6305974759946,0.135480176469936,1.10127578600396,1.0736617927067e-26,0,0,90,0.045,1.12068333147613,0.135480176469936,"Small"
"Saturated First Stage",0.510186706937047,2.0694483253926,0.694982805568307,1.10203548714077,0.0192520178397429,0,0,0,0,1.12068333147613,0.694982805568307,"Small"
"Forest",-4.94323553680767,2.34606735783812,3.84182793431407e-07,-0.327764874612751,0.00948633919702706,287,0.1435,314,0.157,-0.353638630652148,0.00948633919702706,"Small"
"Saturated First Stage",-2.8832160495189,1.59883319668058,0.00201078436236082,-0.341844124153944,0.0549288353522211,287,0.1435,298,0.149,-0.353638630652148,0.0549288353522211,"Small"
"Forest",-5.28851229298861,1.66564247249853,6.16576015159364e-08,-0.514114180029061,0.0478923231673116,302,0.151,182,0.091,-0.60872289207598,0.0478923231673116,"Small"
"Saturated First Stage",-3.01696639084912,1.47148297529071,0.00130922297060894,-0.653852880694,0.070580274159913,302,0.151,134,0.067,-0.60872289207598,0.070580274159913,"Small"
"Forest",-2.32813928399563,5.98107987797007,0.00995235446163418,0.739149670140473,1.10831566633545e-09,207,0.1035,138,0.069,0.724670062057456,0.00995235446163418,"Small"
"Saturated First Stage",-0.747551549372647,2.95088445747052,0.227454109544036,0.684253126079921,0.00158432712940622,207,0.1035,202,0.101,0.724670062057456,0.227454109544036,"Small"
"Forest",-3.1888290723227,5.10389398359645,0.000714251584070908,0.376262410168548,1.66367362108645e-07,224,0.112,408,0.204,0.409954256004289,0.000714251584070908,"Small"
"Saturated First Stage",-1.51155187789522,3.25835202510361,0.0654835112368495,0.470340381498053,0.000560306508890391,224,0.112,401,0.2005,0.409954256004289,0.0654835112368495,"Small"
"Forest",-0.57020953074157,7.40873586281829,0.284267796321101,1.10008840951523,6.37544883585058e-14,58,0.029,5,0.0025,1.08010802499496,0.284267796321101,"Small"
"Saturated First Stage",-0.0327341064950093,3.04094326968848,0.486946611783674,1.09926979711419,0.00117919130803907,58,0.029,40,0.02,1.08010802499496,0.486946611783674,"Small"
"Forest",-4.38648233821814,4.95324629456832,5.75992571314474e-06,0.3777511788755,3.64927494375134e-07,368,0.184,308,0.154,0.424692362463328,5.75992571314474e-06,"Small"
"Saturated First Stage",-1.94993243650635,3.17257242163629,0.0257330770386726,0.426596462582522,0.000755474347359998,368,0.184,267,0.1335,0.424692362463328,0.0257330770386726,"Small"
"Forest",-8.55341885826482,4.17595467763523,5.97476529099068e-18,-0.618456650022961,1.48369450846077e-05,310,0.155,434,0.217,-0.683151164100389,1.48369450846077e-05,"Small"
"Saturated First Stage",-4.29284614767332,2.27645322682449,9.68679835260821e-06,-0.655257331312267,0.0114094485202243,310,0.155,303,0.1515,-0.683151164100389,0.0114094485202243,"Small"
"Forest",-1.96065305035499,6.32094367172269,0.0249597546861861,0.61736947506309,1.29985391944671e-10,316,0.158,304,0.152,0.662678464460795,0.0249597546861861,"Small"
"Saturated First Stage",-0.748830880806185,2.9578132168389,0.227068508516399,0.650111587278388,0.00154914900398341,316,0.158,206,0.103,0.662678464460795,0.227068508516399,"Small"
"Forest",-4.85742245869773,5.13518417303793,5.9461842653855e-07,0.408036187955178,1.40933928011529e-07,412,0.206,394,0.197,0.343323959585204,5.9461842653855e-07,"Small"
"Saturated First Stage",-2.13490870896625,2.99398309220957,0.0165067373670423,0.340738131404091,0.00137680601692867,412,0.206,500,0.25,0.343323959585204,0.0165067373670423,"Small"
"Forest",-0.597756903225868,8.20598319498999,0.275001075364363,1.44693759594068,1.14355704605876e-16,167,0.0835,21,0.0105,1.46328977069784,0.275001075364363,"Small"
"Saturated First Stage",-0.857293886109522,4.68962858408472,0.195744982180562,1.4578863138274,1.36850698558046e-06,167,0.0835,86,0.043,1.46328977069784,0.195744982180562,"Small"
"Forest",-5.47596241163264,3.15600462552664,2.17570028849083e-08,-0.340389755394599,0.000799731619921427,401,0.2005,532,0.266,-0.447507491801168,0.000799731619921427,"Small"
"Saturated First Stage",-3.50058209709722,1.74722170880041,0.000242468678494004,-0.467928443561635,0.0402994437358796,401,0.2005,495,0.2475,-0.447507491801168,0.0402994437358796,"Small"
"Forest",-2.61347928234181,6.57455078499446,0.00448127586882915,1.1334791830609,2.44001360780363e-11,207,0.1035,226,0.113,1.15249724070974,0.00448127586882915,"Small"
"Saturated First Stage",-1.29608312479216,4.67155457720133,0.0976244560711801,1.18524177932231,1.49464323113301e-06,207,0.1035,115,0.0575,1.15249724070974,0.0976244560711801,"Small"
"Forest",-2.50216569680148,5.6196309156163,0.00617180695077971,0.487803429270681,9.56829130999827e-09,302,0.151,234,0.117,0.387093490562372,0.00617180695077971,"Small"
"Saturated First Stage",-2.21884278664349,3.23131462392791,0.0133617748220813,0.416173573841149,0.000616111116861622,302,0.151,322,0.161,0.387093490562372,0.0133617748220813,"Small"
"Forest",-4.21856855928917,11.6382010453171,1.22929107547629e-05,0.997900403456239,1.31757550898418e-31,353,0.1765,272,0.136,1.05194327574936,1.22929107547629e-05,"Small"
"Saturated First Stage",-2.34890087689463,6.06680366971388,0.00951236381184786,1.05489017160546,6.52404484789312e-10,353,0.1765,360,0.18,1.05194327574936,0.00951236381184786,"Small"
"Forest",-3.85683594901128,5.23514429825484,5.74320976496141e-05,0.221165512881263,8.24280092768442e-08,399,0.1995,389,0.1945,0.202628804042041,5.74320976496141e-05,"Small"
"Saturated First Stage",-2.00899477429205,2.79857939030735,0.0224043886010811,0.281422048393473,0.0025663974877526,399,0.1995,470,0.235,0.202628804042041,0.0224043886010811,"Small"
"Forest",-6.98925192172188,4.63748704338217,1.38177901642954e-12,-0.271281404564251,1.7633535515445e-06,405,0.2025,424,0.212,-0.233948153075745,1.7633535515445e-06,"Small"
"Saturated First Stage",-3.55135393380783,2.69792894218211,0.000200649711504975,-0.253176211815741,0.00348861660141919,405,0.2025,500,0.25,-0.233948153075745,0.00348861660141919,"Small"
"Forest",-3.13252943952948,7.3398715673665,0.000866535231349313,0.676917103422636,1.06899457570921e-13,423,0.2115,346,0.173,0.633311190678142,0.000866535231349313,"Small"
"Saturated First Stage",-1.3923887637166,3.75750217322743,0.0820586808007284,0.643132312280519,8.58089384897438e-05,423,0.2115,405,0.2025,0.633311190678142,0.0820586808007284,"Small"
"Forest",-6.19172147735061,1.64577100226999,2.97553211588868e-10,-0.760462790444645,0.0499054572703018,337,0.1685,198,0.099,-0.813459745170668,0.0499054572703018,"Small"
"Saturated First Stage",-3.46400123114238,1.04414794932065,0.000277500784901856,-0.89879010384195,0.148208472223584,337,0.1685,138,0.069,-0.813459745170668,0.148208472223584,"Small"
"Forest",-7.39166316637222,0.451052182369469,7.25017394723763e-14,-1.07981611360914,0.325975970035467,17,0.0085,32,0.016,-1.05325450608168,0.325975970035467,"Small"
"Saturated First Stage",-2.71454299456845,0.508334760171854,0.0033760632105826,-1.0981188055586,0.305609298384351,17,0.0085,39,0.0195,-1.05325450608168,0.305609298384351,"Small"
"Forest",-0.947140258953279,4.96575256776677,0.171783656242044,0.771515956041036,3.42175817138214e-07,489,0.2445,90,0.045,0.650954685308996,0.171783656242044,"Small"
"Saturated First Stage",-1.43155457525047,2.59829521950634,0.0762934729903848,0.61263008860434,0.00468439538799092,489,0.2445,85,0.0425,0.650954685308996,0.0762934729903848,"Small"
"Forest",-5.89094456359277,6.11391391256868,1.91997183155962e-09,0.149375489578283,4.86083816309597e-10,376,0.188,431,0.2155,0.233876725294107,1.91997183155962e-09,"Small"
"Saturated First Stage",-3.92955276307999,4.51280259878411,4.5508240127828e-05,0.164140690652956,3.19882810512422e-06,376,0.188,505,0.2525,0.233876725294107,4.5508240127828e-05,"Small"
"Forest",-6.65017099344655,0.630861989094221,1.46376353184166e-11,-0.838572714004452,0.264065383644612,235,0.1175,58,0.029,-0.82978553440315,0.264065383644612,"Small"
"Saturated First Stage",-2.60148523623964,0.417595958484612,0.00471031256672333,-0.792355722826325,0.338121276091038,235,0.1175,170,0.085,-0.82978553440315,0.338121276091038,"Small"
"Forest",-1.13408023106041,5.17593972908347,0.1283804476102,0.845977093843352,1.13383329468392e-07,309,0.1545,108,0.054,0.735747846809468,0.1283804476102,"Small"
"Saturated First Stage",-0.572724503824399,2.3398377447403,0.283480644166834,0.664167764276695,0.00964605961580864,309,0.1545,142,0.071,0.735747846809468,0.283480644166834,"Small"
"Forest",-2.18966090307055,5.29529776101156,0.014274419265714,0.224894599477779,5.94113166232446e-08,396,0.198,297,0.1485,0.222583053395982,0.014274419265714,"Small"
"Saturated First Stage",-0.499855923828294,1.15969646211254,0.308643803545574,0.225540780054892,0.123086205559358,396,0.198,236,0.118,0.222583053395982,0.308643803545574,"Small"
"Forest",-3.05173889564497,5.74960168369729,0.00113759959230397,0.321486742141775,4.47269703729602e-09,536,0.268,425,0.2125,0.372371196467782,0.00113759959230397,"Small"
"Saturated First Stage",-3.17337942784349,4.13486228328633,0.000776601291814668,0.323206210458841,1.77583778088809e-05,536,0.268,441,0.2205,0.372371196467782,0.000776601291814668,"Small"
"Forest",-4.48660089226932,4.09532162012161,3.61842277150334e-06,0.212367271845256,2.10791361056542e-05,447,0.2235,388,0.194,0.287965291024046,3.61842277150334e-06,"Small"
"Saturated First Stage",-2.05675626030871,2.84743742088055,0.0199856375800802,0.213786418056962,0.00220363791413486,447,0.2235,409,0.2045,0.287965291024046,0.0199856375800802,"Small"
"Forest",-4.80536476298682,2.62827949536051,7.72348108936185e-07,-0.280642815801299,0.00429089864376078,602,0.301,411,0.2055,-0.280694073563464,0.00429089864376078,"Small"
"Saturated First Stage",-2.9796284978534,1.89969296589479,0.00147822352616921,-0.307098589099193,0.0287367119861241,602,0.301,365,0.1825,-0.280694073563464,0.0287367119861241,"Small"
"Forest",-1.95386622847283,8.75665644865711,0.0253585196994216,1.55868619123669,1.00563749031433e-18,229,0.1145,75,0.0375,1.50486788212274,0.0253585196994216,"Small"
"Saturated First Stage",-0.680215263751373,5.31194555937291,0.248263601549103,1.47619049607892,5.42305041285148e-08,229,0.1145,237,0.1185,1.50486788212274,0.248263601549103,"Small"
"Forest",-4.31165537826452,8.4365080166243,8.10184236047833e-06,1.32420775580727,1.63479630872207e-17,229,0.1145,200,0.1,1.24373231389541,8.10184236047833e-06,"Small"
"Saturated First Stage",-0.91787386124378,5.36249226778632,0.179454231616195,1.30377517357638,4.10407415618391e-08,229,0.1145,327,0.1635,1.24373231389541,0.179454231616195,"Small"
"Forest",-0.904701457042668,10.4575486528728,0.182811784500274,1.61664623410018,6.7655528859061e-26,214,0.107,83,0.0415,1.71423033415742,0.182811784500274,"Small"
"Saturated First Stage",-0.429939489687885,5.98041638487281,0.333666611610442,1.73379498018038,1.11283975884633e-09,214,0.107,164,0.082,1.71423033415742,0.333666611610442,"Small"
"Forest",-1.88831237343699,5.93310428180787,0.0294920135865298,1.06316692769813,1.48629954995224e-09,304,0.152,173,0.0865,1.05307047528766,0.0294920135865298,"Small"
"Saturated First Stage",-2.01651125077419,5.20679437587631,0.0220080880837709,1.08912035437985,9.60653963306736e-08,304,0.152,261,0.1305,1.05307047528766,0.0220080880837709,"Small"
"Forest",-0.95135842210327,7.44325045256844,0.170711229569405,1.30442151412929,4.91187926105588e-14,163,0.0815,41,0.0205,1.28208533407307,0.170711229569405,"Small"
"Saturated First Stage",-2.05159987342935,5.02318857535704,0.0202356066274404,1.26681922479067,2.54103005436597e-07,163,0.0815,291,0.1455,1.28208533407307,0.0202356066274404,"Small"
"Forest",-2.50111121428302,3.65378259120543,0.00619021466174512,0.307379172554997,0.000129202546831506,436,0.218,310,0.155,0.340165593045254,0.00619021466174512,"Small"
"Saturated First Stage",-2.22707872927766,3.3546609845901,0.0130831232148258,0.391566485621513,0.000397311510949251,436,0.218,391,0.1955,0.340165593045254,0.0130831232148258,"Small"
"Forest",-5.31065026776764,4.31136897482159,5.46173871163081e-08,-0.41529646790351,8.11234524187317e-06,385,0.1925,291,0.1455,-0.423196285108773,8.11234524187317e-06,"Small"
"Saturated First Stage",-3.51986667062472,2.34966477632354,0.000225707871380615,-0.396519105528198,0.00939516260977531,385,0.1925,393,0.1965,-0.423196285108773,0.00939516260977531,"Small"
"Forest",-5.07225372117456,3.16554869895387,1.96565872467769e-07,-0.12377813546228,0.000773953741672941,703,0.3515,412,0.206,-0.122444823617888,0.000773953741672941,"Small"
"Saturated First Stage",-2.34709134010566,1.82618526739999,0.00955842465069839,-0.165194737849996,0.0339111798748492,703,0.3515,500,0.25,-0.122444823617888,0.0339111798748492,"Small"
"Forest",-2.81406744720605,4.43807202242135,0.00244594816541207,0.434174770336223,4.53841247923556e-06,356,0.178,394,0.197,0.458931633517405,0.00244594816541207,"Small"
"Saturated First Stage",-1.51998301722738,2.55341579525115,0.0644172683554801,0.474867581861244,0.00533360341215431,356,0.178,369,0.1845,0.458931633517405,0.0644172683554801,"Small"
"Forest",-7.24339906824418,6.02600318862089,2.18788458274899e-13,0.0255378582873651,8.40319341251691e-10,552,0.276,557,0.2785,0.0456706322848898,2.18788458274899e-13,"Small"
"Saturated First Stage",-3.93450858906843,4.04516932999843,4.45936655814947e-05,0.0300513624785336,2.61426592380609e-05,552,0.276,500,0.25,0.0456706322848898,4.45936655814947e-05,"Small"
"Forest",-6.08405457251861,3.63685653588083,5.85903449351402e-10,-0.653020290475082,0.000137992771199819,438,0.219,341,0.1705,-0.680879047110693,0.000137992771199819,"Small"
"Saturated First Stage",-4.456000283507,2.71498407869199,4.65130677850836e-06,-0.620580270796858,0.0033139478381288,438,0.219,373,0.1865,-0.680879047110693,0.0033139478381288,"Small"
"Forest",-6.4516000747985,2.04270070671066,5.53376635928634e-11,-0.774027586450393,0.0205410374156485,262,0.131,240,0.12,-0.687709137136732,0.0205410374156485,"Small"
"Saturated First Stage",-2.93067682582514,0.600966605297249,0.00172997689252047,-0.665462294014038,0.273931114517929,262,0.131,355,0.1775,-0.687709137136732,0.273931114517929,"Small"
"Forest",-4.49867839896092,6.4747761191735,3.41886018687685e-06,0.220957419335524,4.74763115306623e-11,316,0.158,526,0.263,0.265951526492316,3.41886018687685e-06,"Small"
"Saturated First Stage",-2.97414440929762,3.71490673764406,0.00150466031239357,0.252484818836409,0.000101639326719976,316,0.158,488,0.244,0.265951526492316,0.00150466031239357,"Small"
"Forest",-2.8648788082224,5.64735911849107,0.00208584432555708,0.585807053183395,8.14656272925063e-09,5,0.0025,227,0.1135,0.581376313643472,0.00208584432555708,"Small"
"Saturated First Stage",-1.72097022892288,3.34665649175959,0.0427843324228876,0.597978549300972,0.000408962488028363,5,0.0025,169,0.0845,0.581376313643472,0.0427843324228876,"Small"
"Forest",-1.97869189994809,4.77081232835618,0.0239253527486281,0.361232826431532,9.17422182546107e-07,100,0.05,306,0.153,0.297198735140628,0.0239253527486281,"Small"
